,dp_id,MJD
1479,ADP.2017-12-09T01:12:42.099,58095.32848472
1480,ADP.2017-12-09T01:12:42.121,58095.28774355
1481,ADP.2017-12-14T01:08:11.500,58094.24669641
1482,ADP.2017-12-07T01:14:33.196,58093.26470284
1483,ADP.2017-12-07T01:14:33.286,58093.19675851
1484,ADP.2017-12-07T01:14:33.346,58093.2866726
1485,ADP.2017-12-08T01:10:27.620,58094.21800336
1486,ADP.2017-12-08T01:10:27.650,58094.20340681
1487,ADP.2017-12-09T01:12:41.995,58095.30620894
1488,ADP.2017-10-14T01:06:15.859,58039.24257206
1489,ADP.2017-10-14T01:06:16.051,58039.38375259
1490,ADP.2017-10-14T01:06:16.053,58039.39171565
1491,ADP.2017-12-07T01:14:32.812,58093.29018495
1492,ADP.2017-12-07T01:14:32.820,58093.2913555
1493,ADP.2017-12-07T01:14:32.864,58093.21716197
1494,ADP.2017-11-08T01:17:03.861,58064.21964042
1495,ADP.2017-12-07T01:14:32.804,58093.20922727
1496,ADP.2017-12-07T01:14:32.828,58093.29252639
1497,ADP.2017-12-07T01:14:32.830,58093.21262955
1498,ADP.2017-12-07T01:14:32.872,58093.21828796
1499,ADP.2017-12-07T01:14:32.880,58093.21941187
1500,ADP.2017-10-13T01:10:31.910,58038.40160227
1501,ADP.2017-10-14T01:06:15.791,58039.22628725
1502,ADP.2017-10-14T01:06:16.083,58039.40461069
1503,ADP.2017-12-07T01:14:32.810,58093.28901416
1504,ADP.2017-12-07T01:14:32.838,58093.21378528
1505,ADP.2017-12-07T01:14:32.964,58093.23180643
1506,ADP.2017-12-14T01:08:11.512,58094.24840403
1507,ADP.2017-12-14T01:08:11.526,58094.32035345
1508,ADP.2017-12-14T01:08:11.568,58094.29008578
1509,ADP.2017-12-14T01:08:11.604,58094.32951554
1510,ADP.2017-12-14T01:08:11.610,58094.27419692
1511,ADP.2017-12-14T01:08:11.634,58094.27680597
1512,ADP.2017-12-09T01:12:42.027,58095.31250686
1513,ADP.2017-12-09T01:12:42.057,58095.31879876
1514,ADP.2017-12-09T01:12:42.083,58095.27569774
1515,ADP.2017-12-09T01:12:42.085,58095.35017946
1516,ADP.2017-12-09T01:12:42.113,58095.28472915
1517,ADP.2017-12-14T01:08:11.518,58094.31943616
1518,ADP.2017-12-07T01:14:32.892,58093.30198445
1519,ADP.2017-12-07T01:14:32.902,58093.30317051
1520,ADP.2017-12-07T01:14:33.234,58093.35450072
1521,ADP.2017-12-07T01:14:33.236,58093.27044565
1522,ADP.2017-12-07T01:14:33.254,58093.19219124
1523,ADP.2017-12-07T01:14:33.260,58093.27389433
1524,ADP.2017-12-14T01:08:11.522,58094.26556623
1525,ADP.2017-12-14T01:08:11.524,58094.28261128
1526,ADP.2017-12-14T01:08:11.530,58094.26643445
1527,ADP.2017-12-14T01:08:11.552,58094.28834088
1528,ADP.2017-12-14T01:08:11.574,58094.27073665
1529,ADP.2017-12-14T01:08:11.608,58094.29446183
1530,ADP.2017-12-07T01:14:33.230,58093.18876895
1531,ADP.2017-12-07T01:14:33.242,58093.35582545
1532,ADP.2017-12-07T01:14:33.244,58093.27159525
1533,ADP.2017-12-07T01:14:33.342,58093.20469924
1534,ADP.2017-12-08T01:10:27.618,58094.21592718
1535,ADP.2017-12-08T01:10:27.626,58094.19942511
1536,ADP.2017-12-07T01:14:32.898,58093.22278845
1537,ADP.2017-12-07T01:14:32.982,58093.31516239
1538,ADP.2017-12-07T01:14:32.992,58093.31636697
1539,ADP.2017-12-07T01:14:33.054,58093.24422021
1540,ADP.2017-12-07T01:14:33.164,58093.26012852
1541,ADP.2017-12-07T01:14:33.180,58093.26240908
1542,ADP.2017-12-07T01:14:32.990,58093.23519853
1543,ADP.2017-12-07T01:14:33.000,58093.2363215
1544,ADP.2017-12-07T01:14:33.078,58093.24761774
1545,ADP.2017-12-07T01:14:33.090,58093.33124073
1546,ADP.2017-12-07T01:14:33.106,58093.33376367
1547,ADP.2017-12-07T01:14:33.172,58093.26127036
1548,ADP.2017-12-08T01:10:27.612,58094.2120904
1549,ADP.2017-12-08T01:10:27.622,58094.21885156
1550,ADP.2017-12-08T01:10:27.646,58094.22224619
1551,ADP.2017-12-08T01:10:27.696,58094.23840543
1552,ADP.2017-12-08T01:10:27.708,58094.24011015
1553,ADP.2017-12-09T01:12:41.847,58095.22908112
1554,ADP.2017-12-08T01:10:27.660,58094.22310897
1555,ADP.2017-12-08T01:10:27.664,58094.2042608
1556,ADP.2017-12-08T01:10:27.670,58094.22820289
1557,ADP.2017-12-08T01:10:27.674,58094.22566223
1558,ADP.2017-12-08T01:10:27.722,58094.23415288
1559,ADP.2017-12-09T01:12:41.979,58095.30308203
1560,ADP.2017-12-14T01:08:11.546,58094.25184218
1561,ADP.2017-12-14T01:08:11.556,58094.26900137
1562,ADP.2017-12-14T01:08:11.560,58094.28921235
1563,ADP.2017-12-14T01:08:11.598,58094.29358586
1564,ADP.2017-12-14T01:08:11.626,58094.27593741
1565,ADP.2017-12-14T01:08:11.646,58094.29888175
1566,ADP.2017-12-14T01:08:11.628,58094.33230412
1567,ADP.2017-12-14T01:08:11.658,58094.30064377
1568,ADP.2017-12-14T01:08:11.670,58094.30240337
1569,ADP.2017-12-14T01:08:11.712,58094.34676616
1570,ADP.2017-12-14T01:08:11.730,58094.34962444
1571,ADP.2018-03-30T01:06:45.244,58206.05669625
1572,ADP.2017-12-07T01:14:33.310,58093.20015292
1573,ADP.2017-12-08T01:10:27.586,58094.1977168
1574,ADP.2017-12-08T01:10:27.600,58094.19857066
1575,ADP.2017-12-08T01:10:27.638,58094.22054748
1576,ADP.2017-12-08T01:10:27.672,58094.22480825
1577,ADP.2017-12-08T01:10:27.716,58094.24265163
1578,ADP.2017-12-07T01:14:33.246,58093.19105021
1579,ADP.2017-12-07T01:14:33.278,58093.19562569
1580,ADP.2017-12-07T01:14:33.322,58093.28317669
1581,ADP.2017-12-07T01:14:33.334,58093.20356619
1582,ADP.2017-12-07T01:14:33.356,58093.37617126
1583,ADP.2017-12-07T01:14:33.360,58093.37758327
1584,ADP.2017-12-09T01:12:41.863,58095.23201971
1585,ADP.2017-12-09T01:12:41.871,58095.23348264
1586,ADP.2017-12-09T01:12:41.921,58095.29231036
1587,ADP.2017-12-09T01:12:41.955,58095.29846661
1588,ADP.2017-12-09T01:12:42.011,58095.30935333
1589,ADP.2017-12-09T01:12:42.061,58095.34167956
1590,ADP.2017-10-13T01:10:31.948,58038.3917274
1591,ADP.2017-10-14T01:06:16.077,58039.4009172
1592,ADP.2017-10-14T01:06:16.081,58039.40275711
1593,ADP.2017-12-07T01:14:32.928,58093.30674063
1594,ADP.2017-12-07T01:14:32.938,58093.22842789
1595,ADP.2017-12-07T01:14:32.946,58093.22955156
1596,ADP.2017-12-07T01:14:33.220,58093.26814574
1597,ADP.2017-12-07T01:14:33.252,58093.27274404
1598,ADP.2017-12-07T01:14:33.258,58093.35848497
1599,ADP.2017-12-07T01:14:33.338,58093.28550135
1600,ADP.2017-12-08T01:10:27.688,58094.2298957
1601,ADP.2017-12-08T01:10:27.690,58094.23754242
1602,ADP.2017-12-08T01:10:27.702,58094.23925744
1603,ADP.2017-12-08T01:10:27.712,58094.24095661
1604,ADP.2017-12-08T01:10:27.734,58094.23584915
1605,ADP.2017-12-09T01:12:41.805,58095.22030239
1606,ADP.2017-12-09T01:12:41.819,58095.22322859
1607,ADP.2017-12-09T01:12:42.067,58095.32037096
1608,ADP.2017-12-09T01:12:42.089,58095.27720419
1609,ADP.2017-12-14T01:08:11.516,58094.26470842
1610,ADP.2017-12-14T01:08:11.572,58094.3258312
1611,ADP.2017-12-14T01:08:11.592,58094.29270143
1612,ADP.2017-12-14T01:08:11.606,58094.25868817
1613,ADP.2017-12-14T01:08:11.660,58094.35541179
1614,ADP.2017-12-07T01:14:32.874,58093.29961407
1615,ADP.2017-12-07T01:14:32.914,58093.22505432
1616,ADP.2017-12-07T01:14:32.944,58093.3091506
1617,ADP.2017-12-07T01:14:33.016,58093.32004855
1618,ADP.2017-12-07T01:14:33.040,58093.323752
1619,ADP.2017-12-07T01:14:33.066,58093.32746783
1620,ADP.2018-03-30T01:06:45.298,58206.06626785
1621,ADP.2018-03-31T01:10:10.149,58207.05650948
1622,ADP.2018-03-31T01:10:10.347,58207.03507473
1623,ADP.2018-03-31T01:10:10.469,58207.04759787
1624,ADP.2018-04-01T01:10:28.289,58208.06047918
1625,ADP.2018-04-01T01:10:28.291,58208.05359974
1626,ADP.2017-12-09T01:12:42.063,58095.3433822
1627,ADP.2017-12-09T01:12:42.133,58095.29076953
1628,ADP.2017-12-14T01:08:11.576,58094.29095666
1629,ADP.2017-12-14T01:08:11.586,58094.25612796
1630,ADP.2017-12-14T01:08:11.596,58094.32859512
1631,ADP.2017-12-14T01:08:11.640,58094.29797951
1632,ADP.2017-12-09T01:12:42.087,58095.32522181
1633,ADP.2017-12-14T01:08:11.494,58094.26298205
1634,ADP.2017-12-14T01:08:11.548,58094.26814415
1635,ADP.2017-12-14T01:08:11.564,58094.26987387
1636,ADP.2017-12-14T01:08:11.590,58094.27246071
1637,ADP.2017-12-14T01:08:11.594,58094.25698565
1638,ADP.2017-12-08T01:10:27.614,58094.21423392
1639,ADP.2017-12-08T01:10:27.684,58094.22735724
1640,ADP.2017-12-08T01:10:27.706,58094.23244271
1641,ADP.2017-12-09T01:12:41.855,58095.23055574
1642,ADP.2017-12-09T01:12:41.931,58095.29384968
1643,ADP.2017-12-09T01:12:41.963,58095.30000628
1644,ADP.2017-12-07T01:14:33.100,58093.25101978
1645,ADP.2017-12-07T01:14:33.146,58093.34013393
1646,ADP.2017-12-07T01:14:33.156,58093.2589891
1647,ADP.2017-12-07T01:14:33.194,58093.34788819
1648,ADP.2017-12-07T01:14:33.218,58093.35185763
1649,ADP.2017-12-07T01:14:33.270,58093.19449288
1650,ADP.2017-12-09T01:12:41.939,58095.29538877
1651,ADP.2017-12-09T01:12:42.003,58095.3077802
1652,ADP.2017-12-09T01:12:42.091,58095.3268535
1653,ADP.2017-12-09T01:12:42.105,58095.28171995
1654,ADP.2017-12-09T01:12:42.107,58095.28322489
1655,ADP.2017-12-14T01:08:11.520,58094.24928197
1656,ADP.2017-12-07T01:14:33.082,58093.3299858
1657,ADP.2017-12-07T01:14:33.202,58093.34921165
1658,ADP.2017-12-07T01:14:33.204,58093.26585152
1659,ADP.2017-12-07T01:14:33.266,58093.35984859
1660,ADP.2017-12-07T01:14:33.318,58093.20128701
1661,ADP.2017-12-07T01:14:33.364,58093.20809676
1662,ADP.2017-12-14T01:08:11.618,58094.27507208
1663,ADP.2017-12-14T01:08:11.620,58094.33137213
1664,ADP.2017-12-14T01:08:11.672,58094.35736538
1665,ADP.2017-12-14T01:08:11.674,58094.33955269
1666,ADP.2017-12-14T01:08:11.680,58094.34131146
1667,ADP.2017-12-14T01:08:11.700,58094.34486189
1668,ADP.2017-12-08T01:10:27.724,58094.24499099
1669,ADP.2017-12-09T01:12:41.781,58095.21591429
1670,ADP.2017-12-09T01:12:41.797,58095.21883842
1671,ADP.2017-12-09T01:12:41.971,58095.30154479
1672,ADP.2017-12-09T01:12:42.081,58095.34847902
1673,ADP.2017-12-09T01:12:42.137,58095.33663541
1674,ADP.2017-12-09T01:12:42.097,58095.35358162
1675,ADP.2017-12-09T01:12:42.125,58095.33336949
1676,ADP.2017-12-09T01:12:42.141,58095.33827891
1677,ADP.2017-12-14T01:08:11.496,58094.31673149
1678,ADP.2017-12-14T01:08:11.498,58094.27940555
1679,ADP.2017-12-14T01:08:11.510,58094.31853437
1680,ADP.2017-12-14T01:08:11.532,58094.28484451
1681,ADP.2017-12-14T01:08:11.534,58094.32126427
1682,ADP.2017-12-14T01:08:11.544,58094.28659021
1683,ADP.2017-12-14T01:08:11.550,58094.32308613
1684,ADP.2017-12-14T01:08:11.578,58094.25527398
1685,ADP.2017-12-14T01:08:11.588,58094.32767459
1686,ADP.2017-12-07T01:14:33.282,58093.36257929
1687,ADP.2017-12-07T01:14:33.294,58093.19789087
1688,ADP.2017-12-08T01:10:27.642,58094.2213951
1689,ADP.2017-12-08T01:10:27.676,58094.22651228
1690,ADP.2017-12-08T01:10:27.714,58094.24180169
1691,ADP.2017-12-09T01:12:41.763,58095.21295174
1692,ADP.2017-12-08T01:10:27.580,58094.20684115
1693,ADP.2017-12-08T01:10:27.668,58094.2239589
1694,ADP.2017-12-08T01:10:27.682,58094.22904691
1695,ADP.2017-12-08T01:10:27.694,58094.23074412
1696,ADP.2017-12-08T01:10:27.718,58094.24413608
1697,ADP.2017-12-08T01:10:27.726,58094.24584428
1698,ADP.2017-12-09T01:12:42.145,58095.33997877
1699,ADP.2017-12-14T01:08:11.540,58094.2672875
1700,ADP.2017-12-14T01:08:11.554,58094.25269605
1701,ADP.2017-12-14T01:08:11.566,58094.32490858
1702,ADP.2017-12-14T01:08:11.582,58094.29182893
1703,ADP.2017-12-14T01:08:11.636,58094.33323658
1704,ADP.2018-04-01T01:10:28.311,58208.05183413
1705,ADP.2018-04-19T01:06:19.680,58226.00943289
1706,ADP.2018-04-21T01:08:50.052,58227.9981366
1707,ADP.2018-04-21T01:08:50.074,58228.00394699
1708,ADP.2018-04-21T01:08:50.100,58228.00593738
1709,ADP.2018-04-21T01:08:50.120,58228.00892365
1710,ADP.2017-12-14T01:08:11.638,58094.26212517
1711,ADP.2017-12-14T01:08:11.644,58094.33416789
1712,ADP.2017-12-14T01:08:11.654,58094.35445017
1713,ADP.2017-12-14T01:08:11.656,58094.33603153
1714,ADP.2017-12-14T01:08:11.666,58094.35638662
1715,ADP.2017-12-14T01:08:11.688,58094.34225828
1716,ADP.2017-12-09T01:12:41.771,58095.21442752
1717,ADP.2017-12-09T01:12:41.811,58095.2217645
1718,ADP.2017-12-09T01:12:41.825,58095.22469105
1719,ADP.2017-12-09T01:12:41.879,58095.23494476
1720,ADP.2017-12-09T01:12:41.895,58095.2378712
1721,ADP.2017-12-09T01:12:41.947,58095.29692671
1722,ADP.2018-04-23T01:07:49.827,58230.0068924
1723,ADP.2018-04-24T01:06:42.382,58231.00010993
1724,ADP.2018-04-24T01:06:42.398,58231.00203133
1725,ADP.2018-04-24T01:06:42.408,58231.0029911
1726,ADP.2018-04-24T01:06:42.414,58231.00396731
1727,ADP.2018-05-01T01:05:25.328,58237.98543813
1728,ADP.2017-12-14T01:08:11.676,58094.30328618
1729,ADP.2017-12-14T01:08:11.746,58094.31401838
1730,ADP.2018-03-30T01:06:45.290,58206.06349004
1731,ADP.2018-03-30T01:06:45.370,58206.05535347
1732,ADP.2018-03-31T01:10:10.135,58207.0794494
1733,ADP.2018-03-31T01:10:10.197,58207.06275959
1734,ADP.2018-03-31T01:10:10.251,58207.02169448
1735,ADP.2018-03-31T01:10:10.415,58207.04223855
1736,ADP.2018-03-31T01:10:10.485,58207.05027117
1737,ADP.2018-04-01T01:10:27.975,58207.98325825
1738,ADP.2018-04-01T01:10:27.981,58207.98413665
1739,ADP.2018-04-01T01:10:28.009,58207.98675265
1740,ADP.2017-12-09T01:12:42.093,58095.35187979
1741,ADP.2017-12-09T01:12:42.117,58095.28623699
1742,ADP.2017-12-09T01:12:42.119,58095.33173953
1743,ADP.2017-12-14T01:08:11.506,58094.26383811
1744,ADP.2017-12-14T01:08:11.536,58094.28571747
1745,ADP.2017-12-14T01:08:11.542,58094.32217624
1746,ADP.2017-12-09T01:12:41.987,58095.30462019
1747,ADP.2017-12-09T01:12:42.019,58095.31092633
1748,ADP.2017-12-09T01:12:42.051,58095.31722726
1749,ADP.2017-12-09T01:12:42.075,58095.34678159
1750,ADP.2017-12-14T01:08:11.502,58094.31763444
1751,ADP.2017-12-14T01:08:11.504,58094.24754854
1752,ADP.2017-12-14T01:08:11.580,58094.32675393
1753,ADP.2017-12-14T01:08:11.584,58094.27160048
1754,ADP.2017-12-14T01:08:11.612,58094.33043515
1755,ADP.2017-12-14T01:08:11.614,58094.25955535
1756,ADP.2017-12-14T01:08:11.668,58094.33861224
1757,ADP.2017-12-14T01:08:11.708,58094.30862964
1758,ADP.2018-03-30T01:06:45.262,58206.05939386
1759,ADP.2018-03-30T01:06:45.356,58205.99838599
1760,ADP.2018-03-31T01:10:10.175,58207.05919458
1761,ADP.2018-03-31T01:10:10.249,58207.06721562
1762,ADP.2018-03-31T01:10:10.261,58207.02347734
1763,ADP.2018-03-31T01:10:10.263,58207.06988927
1764,ADP.2017-12-14T01:08:11.622,58094.260412
1765,ADP.2017-12-14T01:08:11.642,58094.27767455
1766,ADP.2017-12-14T01:08:11.682,58094.35834448
1767,ADP.2017-12-14T01:08:11.694,58094.34320601
1768,ADP.2017-12-14T01:08:11.702,58094.30773885
1769,ADP.2018-03-30T01:06:45.260,58205.9862925
1770,ADP.2017-12-14T01:08:11.528,58094.25013445
1771,ADP.2017-12-14T01:08:11.538,58094.25098878
1772,ADP.2017-12-14T01:08:11.562,58094.25355085
1773,ADP.2017-12-14T01:08:11.570,58094.25441687
1774,ADP.2017-12-14T01:08:11.630,58094.26126922
1775,ADP.2017-12-14T01:08:11.632,58094.2971026
1776,ADP.2018-05-05T01:06:09.185,58241.95578127
1777,ADP.2018-05-05T01:06:09.195,58241.95677635
1778,ADP.2018-05-05T01:06:09.213,58241.95877889
1779,ADP.2018-11-19T01:15:09.686,58440.18957028
1780,ADP.2019-02-12T01:20:26.031,58525.02483242
1781,ADP.2019-02-12T01:20:26.055,58525.03349524
1782,ADP.2018-04-01T01:10:28.061,58207.99288679
1783,ADP.2018-04-01T01:10:28.075,58207.99463434
1784,ADP.2018-04-01T01:10:28.307,58208.05556027
1785,ADP.2018-04-19T01:06:19.688,58226.01040574
1786,ADP.2018-04-21T01:08:50.142,58228.0119097
1787,ADP.2018-04-23T01:07:49.675,58229.99303782
1788,ADP.2018-03-31T01:10:10.311,58207.07527938
1789,ADP.2018-03-31T01:10:10.345,58207.03418325
1790,ADP.2018-03-31T01:10:10.445,58207.04670604
1791,ADP.2018-03-31T01:10:10.495,58207.05205379
1792,ADP.2018-04-01T01:10:28.001,58207.98588443
1793,ADP.2018-04-01T01:10:28.095,58207.99727325
1794,ADP.2017-12-14T01:08:11.678,58094.30417639
1795,ADP.2017-12-14T01:08:11.696,58094.30684714
1796,ADP.2017-12-14T01:08:11.714,58094.30953502
1797,ADP.2017-12-14T01:08:11.736,58094.31222475
1798,ADP.2017-12-14T01:08:11.750,58094.3149278
1799,ADP.2018-03-31T01:10:10.141,58207.00564175
1800,ADP.2019-02-12T01:20:26.085,58525.04430643
1801,ADP.2019-02-12T01:20:26.111,58525.05367345
1802,ADP.2019-02-12T01:20:26.113,58525.05439258
1803,ADP.2019-02-12T01:20:26.133,58525.06160996
1804,ADP.2019-02-12T01:20:26.163,58525.07241421
1805,ADP.2019-02-12T01:20:26.177,58525.07745983
1806,ADP.2018-03-30T01:06:45.386,58206.00386152
1807,ADP.2018-03-31T01:10:10.129,58207.00475016
1808,ADP.2018-03-31T01:10:10.157,58207.00742368
1809,ADP.2018-03-31T01:10:10.221,58207.01634894
1810,ADP.2018-03-31T01:10:10.223,58207.06632472
1811,ADP.2018-03-31T01:10:10.259,58207.06899778
1812,ADP.2019-02-12T01:20:26.239,58525.09980528
1813,ADP.2019-02-12T01:20:26.265,58525.1091612
1814,ADP.2019-02-12T01:20:26.275,58525.1127608
1815,ADP.2019-02-12T01:20:26.319,58525.12859852
1816,ADP.2019-02-12T01:20:26.329,58525.13222046
1817,ADP.2019-02-12T01:20:26.339,58525.13581936
1818,ADP.2017-12-14T01:08:11.664,58094.30152346
1819,ADP.2017-12-14T01:08:11.684,58094.30506521
1820,ADP.2017-12-14T01:08:11.686,58094.35932289
1821,ADP.2017-12-14T01:08:11.690,58094.30595612
1822,ADP.2017-12-14T01:08:11.740,58094.35155024
1823,ADP.2018-03-30T01:06:45.252,58205.98423093
1824,ADP.2018-03-31T01:10:10.283,58207.07167142
1825,ADP.2018-03-31T01:10:10.329,58207.03150868
1826,ADP.2018-03-31T01:10:10.421,58207.04312992
1827,ADP.2018-03-31T01:10:10.435,58207.04491231
1828,ADP.2018-03-31T01:10:10.471,58207.0484889
1829,ADP.2018-04-01T01:10:28.169,58208.00605799
1830,ADP.2018-03-31T01:10:10.189,58207.01100015
1831,ADP.2018-03-31T01:10:10.255,58207.06810665
1832,ADP.2018-03-31T01:10:10.257,58207.02258643
1833,ADP.2018-03-31T01:10:10.265,58207.02436813
1834,ADP.2018-03-31T01:10:10.271,58207.07078017
1835,ADP.2018-03-31T01:10:10.349,58207.0359771
1836,ADP.2018-04-24T01:06:42.364,58230.99818945
1837,ADP.2018-05-01T01:05:25.386,58237.9937004
1838,ADP.2018-05-05T01:06:09.227,58241.9597742
1839,ADP.2018-05-05T01:06:09.273,58241.96479774
1840,ADP.2018-05-07T01:07:40.055,58243.95786441
1841,ADP.2018-05-07T01:07:40.061,58243.95887153
1842,ADP.2018-03-30T01:06:45.304,58205.99366409
1843,ADP.2018-03-31T01:10:10.131,58207.07840768
1844,ADP.2018-03-31T01:10:10.187,58207.06097708
1845,ADP.2018-03-31T01:10:10.195,58207.01189152
1846,ADP.2018-03-31T01:10:10.231,58207.01812982
1847,ADP.2018-03-31T01:10:10.301,58207.02704177
1848,ADP.2018-03-30T01:06:45.254,58206.05805779
1849,ADP.2018-03-30T01:06:45.380,58206.0026684
1850,ADP.2018-03-31T01:10:10.117,58207.05294458
1851,ADP.2018-03-31T01:10:10.273,58207.02525938
1852,ADP.2018-04-01T01:10:28.105,58207.99814147
1853,ADP.2018-04-01T01:10:28.145,58208.00341954
1854,ADP.2017-12-14T01:08:11.558,58094.32399764
1855,ADP.2017-12-14T01:08:11.602,58094.2578372
1856,ADP.2017-12-14T01:08:11.648,58094.2785415
1857,ADP.2017-12-14T01:08:11.722,58094.31043264
1858,ADP.2018-03-30T01:06:45.272,58206.06075945
1859,ADP.2018-03-30T01:06:45.294,58206.06487912
1860,ADP.2017-12-14T01:08:11.616,58094.29535019
1861,ADP.2017-12-14T01:08:11.624,58094.29622733
1862,ADP.2017-12-14T01:08:11.662,58094.33766855
1863,ADP.2017-12-14T01:08:11.724,58094.34867346
1864,ADP.2017-12-14T01:08:11.758,58094.31582947
1865,ADP.2018-03-30T01:06:45.280,58206.06212445
1866,ADP.2017-12-14T01:08:11.706,58094.34581484
1867,ADP.2017-12-14T01:08:11.734,58094.35058745
1868,ADP.2017-12-14T01:08:11.742,58094.31312284
1869,ADP.2018-03-30T01:06:45.320,58205.99602498
1870,ADP.2018-03-30T01:06:45.364,58205.99956661
1871,ADP.2018-03-31T01:10:10.121,58207.00385589
1872,ADP.2017-12-14T01:08:11.650,58094.3350993
1873,ADP.2017-12-14T01:08:11.652,58094.29976201
1874,ADP.2017-12-14T01:08:11.718,58094.34771992
1875,ADP.2017-12-14T01:08:11.748,58094.35252356
1876,ADP.2018-03-30T01:06:45.338,58205.99720537
1877,ADP.2018-03-31T01:10:10.193,58207.06186822
1878,ADP.2017-12-14T01:08:11.728,58094.31132644
1879,ADP.2017-12-14T01:08:11.754,58094.35348599
1880,ADP.2018-03-30T01:06:45.250,58205.98050365
1881,ADP.2018-03-30T01:06:45.268,58205.9880044
1882,ADP.2018-03-30T01:06:45.276,58205.98917391
1883,ADP.2018-03-31T01:10:10.147,58207.00653243
1884,ADP.2019-02-12T01:20:26.393,58525.15094351
1885,ADP.2019-02-12T01:20:26.397,58525.15238964
1886,ADP.2019-02-12T01:20:26.411,58525.15743608
1887,ADP.2019-02-12T01:20:26.423,58525.16175169
1888,ADP.2019-12-10T01:12:09.114,58826.31851325
1889,ADP.2019-12-11T01:15:30.899,58826.33166084
1890,ADP.2018-03-31T01:10:10.123,58207.07736584
1891,ADP.2018-03-31T01:10:10.165,58207.00832674
1892,ADP.2018-03-31T01:10:10.173,58207.00921776
1893,ADP.2018-03-31T01:10:10.209,58207.06454233
1894,ADP.2018-03-31T01:10:10.215,58207.01545618
1895,ADP.2018-03-31T01:10:10.217,58207.06543405
1896,ADP.2019-12-11T01:15:30.915,58826.34054964
1897,ADP.2019-12-11T01:15:30.973,58827.12428883
1898,ADP.2019-12-11T01:15:30.975,58827.125805
1899,ADP.2019-12-11T01:15:31.181,58827.23758673
1900,ADP.2019-12-11T01:15:31.257,58827.27771549
1901,ADP.2019-12-11T01:15:31.261,58827.27983216
1902,ADP.2018-03-30T01:06:45.284,58205.99248462
1903,ADP.2018-03-31T01:10:10.143,58207.05561846
1904,ADP.2018-03-31T01:10:10.151,58207.08049113
1905,ADP.2018-03-31T01:10:10.161,58207.05741219
1906,ADP.2018-03-31T01:10:10.211,58207.01456527
1907,ADP.2018-03-31T01:10:10.235,58207.01902107
1908,ADP.2018-03-30T01:06:45.312,58205.99484505
1909,ADP.2018-03-31T01:10:10.127,58207.0538363
1910,ADP.2018-03-31T01:10:10.133,58207.05472697
1911,ADP.2018-03-31T01:10:10.169,58207.05830379
1912,ADP.2018-03-31T01:10:10.181,58207.06008618
1913,ADP.2018-03-31T01:10:10.183,58207.01010971
1914,ADP.2018-03-31T01:10:10.487,58207.05116265
1915,ADP.2018-04-01T01:10:27.961,58207.99902092
1916,ADP.2018-04-01T01:10:28.069,58207.99376623
1917,ADP.2018-04-01T01:10:28.301,58208.06244688
1918,ADP.2018-04-01T01:10:28.315,58208.05654401
1919,ADP.2018-04-01T01:10:28.327,58208.06539831
1920,ADP.2018-03-31T01:10:10.389,58207.04045616
1921,ADP.2018-04-01T01:10:28.033,58207.98939157
1922,ADP.2018-04-01T01:10:28.045,58207.99112778
1923,ADP.2018-04-01T01:10:28.053,58207.99200734
1924,ADP.2018-04-01T01:10:28.081,58207.99551494
1925,ADP.2018-04-01T01:10:28.087,58207.99639381
1926,ADP.2018-11-19T01:15:09.682,58440.18676966
1927,ADP.2018-12-18T01:19:52.581,58469.229617
1928,ADP.2018-12-18T01:19:52.583,58469.23090179
1929,ADP.2018-12-18T01:19:52.603,58469.2334723
1930,ADP.2019-02-12T01:20:26.033,58525.02555595
1931,ADP.2019-02-12T01:20:26.035,58525.02627787
1932,ADP.2019-12-11T01:15:31.271,58827.28510976
1933,ADP.2019-12-11T01:15:31.283,58827.29145257
1934,ADP.2019-12-11T01:15:31.293,58827.29673029
1935,ADP.2019-12-12T01:18:50.961,58828.09510315
1936,ADP.2019-12-12T01:18:50.979,58828.10406243
1937,ADP.2019-12-12T01:18:51.005,58828.1170012
1938,ADP.2018-04-23T01:07:49.717,58229.99788716
1939,ADP.2018-04-23T01:07:49.817,58230.00587336
1940,ADP.2018-04-23T01:07:49.845,58229.98818836
1941,ADP.2018-04-24T01:06:42.390,58231.00106993
1942,ADP.2018-04-24T01:06:42.410,58230.98760982
1943,ADP.2018-05-01T01:05:25.264,58237.97668684
1944,ADP.2018-03-31T01:10:10.291,58207.02615109
1945,ADP.2018-03-31T01:10:10.323,58207.03060794
1946,ADP.2018-03-31T01:10:10.335,58207.03240063
1947,ADP.2018-03-31T01:10:10.357,58207.03687981
1948,ADP.2018-03-31T01:10:10.373,58207.03867366
1949,ADP.2018-04-01T01:10:28.177,58208.00693767
1950,ADP.2018-03-31T01:10:10.201,58207.01278242
1951,ADP.2018-03-31T01:10:10.203,58207.06365061
1952,ADP.2018-03-31T01:10:10.205,58207.01367402
1953,ADP.2018-03-31T01:10:10.227,58207.01723868
1954,ADP.2018-04-01T01:10:28.015,58207.9876321
1955,ADP.2018-04-01T01:10:28.113,58207.99990372
1956,ADP.2019-02-12T01:20:26.049,58525.03133529
1957,ADP.2019-02-12T01:20:26.059,58525.03493698
1958,ADP.2019-02-12T01:20:26.067,58525.03781872
1959,ADP.2019-02-12T01:20:26.109,58525.05295431
1960,ADP.2019-02-12T01:20:26.115,58525.05511032
