Station:;rmr;;;;;;;;;;;;;;;;;;;;;;;;;;;
Date range:;[2016-08-01,2021-08-01];;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
date;[Min]29;[Avg]29;[Max]29;[data%]29;[Min]26;[Avg]26;[Max]26;[data%]26;[Min]VV5;[Avg]VV5;[Max]VV5;[data%]VV5;[Min]27;[Avg]27;[Max]27;[data%]27;[Min]DV5;[Avg]DV5;[Max]DV5;[data%]DV5;[Min]RS2;[Avg]RS2;[Max]RS2;[data%]RS2;[Min]28;[Avg]28;[Max]28;[data%] 28
2019-04-18;11.23;13.05;16.19;100.00;0.00;1.31;6.31;100.00;0.00;1.49;7.78;100.00;-146.55;213.45;213.45;100.00;-147.24;212.76;212.76;100.00;0.00;87.04;1098.00;100.00;;;;0.00
2019-04-19;13.66;14.55;16.30;100.00;0.00;1.46;4.68;100.00;0.00;1.69;4.90;100.00;-143.95;216.06;216.06;100.00;-144.56;215.44;215.44;100.00;0.00;64.35;336.10;100.00;;;;0.00
2019-04-20;10.65;14.57;17.80;100.00;0.00;1.48;5.63;100.00;0.00;1.71;6.00;100.00;-109.20;250.80;250.80;100.00;-108.39;251.62;251.62;100.00;0.00;154.96;982.00;100.00;;;;0.00
2019-04-21;8.83;13.12;17.43;100.00;0.00;1.94;8.17;100.00;0.00;2.29;8.66;100.00;-17.10;342.90;342.90;100.00;-15.90;344.10;344.10;100.00;0.00;202.98;736.00;100.00;;;;0.00
2019-04-22;8.47;13.43;19.01;100.00;0.00;1.73;6.04;100.00;0.00;2.07;7.06;100.00;-29.94;330.06;330.06;100.00;-31.96;328.04;328.04;100.00;0.00;201.21;730.90;100.00;;;;0.00
2019-04-23;7.83;13.00;17.63;100.00;0.00;1.74;6.63;100.00;0.00;2.02;6.96;100.00;-49.38;310.62;310.62;100.00;-49.95;310.05;310.05;100.00;0.00;177.60;790.00;100.00;;;;0.00
2019-04-24;11.61;14.14;16.84;100.00;0.00;0.98;4.16;100.00;0.00;1.17;4.59;100.00;-71.88;288.12;288.12;100.00;-85.33;274.67;274.67;100.00;0.00;38.32;196.10;100.00;;;;0.00
2019-04-25;11.18;14.38;19.85;100.00;0.00;1.90;6.47;100.00;0.00;2.32;7.70;100.00;24.47;24.47;24.47;100.00;21.23;21.23;21.23;100.00;0.00;181.20;851.00;100.00;;;;0.00
2019-04-26;8.93;14.27;20.17;100.00;0.00;1.63;7.33;100.00;0.00;1.93;7.74;100.00;-26.02;333.98;333.98;100.00;-30.51;329.49;329.49;100.00;0.00;196.93;731.40;100.00;;;;0.00
2019-04-27;9.00;13.83;20.31;100.00;0.00;1.25;5.63;100.00;0.00;1.45;5.94;100.00;-108.49;251.51;251.51;100.00;-117.78;242.22;242.22;100.00;0.00;196.69;733.50;100.00;;;;0.00
2019-04-28;7.81;13.14;20.92;100.00;0.00;1.31;9.00;100.00;0.00;1.49;10.19;100.00;-47.62;312.38;312.38;100.00;-57.36;302.64;302.64;100.00;0.00;188.75;741.40;100.00;;;;0.00
2019-04-29;10.14;13.15;16.16;100.00;0.00;1.89;6.90;100.00;0.00;2.15;7.53;100.00;-44.33;315.67;315.67;100.00;-44.65;315.35;315.35;100.00;0.00;137.71;984.00;100.00;;;;0.00
2019-04-30;9.84;12.83;14.53;100.00;0.00;1.34;5.59;100.00;0.00;1.55;5.68;100.00;-131.82;228.18;228.18;100.00;-133.81;226.19;226.19;100.00;0.00;56.92;531.70;100.00;;;;0.00
2019-05-01;8.76;12.44;18.27;100.00;0.00;1.35;6.53;100.00;0.00;1.56;7.17;100.00;-83.65;276.36;276.36;100.00;-78.19;281.81;281.81;100.00;0.00;173.18;864.00;100.00;;;;0.00
2019-05-02;8.08;11.89;16.62;100.00;0.00;1.19;4.96;100.00;0.00;1.36;5.43;100.00;-84.35;275.65;275.65;100.00;-85.87;274.13;274.13;100.00;0.00;134.63;981.00;100.00;;;;0.00
2019-05-03;9.19;12.35;17.53;100.00;0.00;1.31;5.08;100.00;0.00;1.51;6.31;100.00;169.89;169.89;169.89;100.00;171.18;171.18;171.18;100.00;0.00;155.89;886.00;100.00;;;;0.00
2019-05-04;9.87;12.76;15.84;100.00;0.00;1.32;5.55;100.00;0.00;1.54;5.96;100.00;-99.52;260.48;260.48;100.00;-102.41;257.59;257.59;100.00;0.00;129.86;1050.00;100.00;;;;0.00
2019-05-05;7.39;12.96;20.17;100.00;0.00;1.42;4.76;100.00;0.00;1.68;5.10;100.00;-31.74;328.26;328.26;100.00;-34.27;325.73;325.73;100.00;0.00;184.37;722.50;100.00;;;;0.00
2019-05-06;9.53;12.65;16.87;100.00;0.00;1.79;9.00;100.00;0.00;2.06;9.47;100.00;-78.78;281.22;281.22;100.00;-82.21;277.79;277.79;100.00;0.00;101.51;766.80;100.00;;;;0.00
2019-05-07;10.28;13.37;16.97;100.00;0.00;1.61;7.23;100.00;0.00;1.82;8.00;100.00;-97.28;262.72;262.72;100.00;-92.25;267.75;267.75;100.00;0.00;163.62;835.00;100.00;;;;0.00
2019-05-08;9.00;11.73;14.25;100.00;0.00;1.60;6.47;100.00;0.00;1.89;7.10;100.00;-25.47;334.53;334.53;100.00;-31.86;328.14;328.14;100.00;0.00;76.53;918.00;100.00;;;;0.00
2019-05-09;8.56;12.50;16.73;100.00;0.00;1.53;5.55;100.00;0.00;1.81;6.57;100.00;-145.91;214.09;214.09;100.00;-146.75;213.25;213.25;100.00;0.00;124.24;939.00;100.00;;;;0.00
2019-05-10;6.51;11.43;17.09;100.00;0.00;1.90;6.80;100.00;0.00;2.24;7.59;100.00;-39.60;320.40;320.40;100.00;-40.59;319.41;319.41;100.00;0.00;135.25;811.00;100.00;;;;0.00
2019-05-11;9.30;12.60;16.32;100.00;0.00;1.38;5.96;100.00;0.00;1.58;6.80;100.00;-97.77;262.23;262.23;100.00;-99.65;260.35;260.35;100.00;0.00;133.70;809.00;100.00;;;;0.00
2019-05-12;6.65;12.26;18.64;100.00;0.00;1.36;4.74;100.00;0.00;1.61;5.16;100.00;-26.97;333.03;333.03;100.00;-35.66;324.34;324.34;100.00;0.00;174.58;678.60;100.00;;;;0.00
2019-05-13;6.67;11.45;17.49;100.00;0.00;1.26;4.88;100.00;0.00;1.44;5.25;100.00;-135.76;224.24;224.24;100.00;-138.76;221.24;221.24;100.00;0.00;131.39;790.00;100.00;;;;0.00
2019-05-14;6.77;10.56;17.16;100.00;0.00;1.55;5.08;100.00;0.00;1.83;5.51;100.00;159.11;159.11;159.11;100.00;158.06;158.06;158.06;100.00;0.00;173.71;695.00;100.00;;;;0.00
2019-05-15;8.29;10.65;15.02;100.00;0.00;1.26;5.21;100.00;0.00;1.42;5.47;100.00;-144.64;215.36;215.36;100.00;-145.38;214.62;214.62;100.00;0.00;156.69;827.00;100.00;;;;0.00
2019-05-16;8.93;11.54;16.10;100.00;0.00;1.55;5.82;100.00;0.00;1.82;6.37;100.00;-109.18;250.82;250.82;100.00;-110.43;249.57;249.57;100.00;0.00;164.75;837.00;100.00;;;;0.00
2019-05-17;9.33;12.65;17.36;100.00;0.00;1.58;5.45;100.00;0.00;1.90;6.10;100.00;-14.60;345.40;345.40;100.00;-13.03;346.97;346.97;100.00;0.00;95.24;918.00;100.00;;;;0.00
2019-05-18;7.49;12.21;17.06;100.00;0.00;1.71;5.49;100.00;0.00;2.11;6.12;100.00;19.22;19.22;19.22;100.00;17.46;17.46;17.46;100.00;0.00;158.48;711.70;100.00;;;;0.00
2019-05-19;6.34;11.35;15.32;100.00;0.00;1.70;7.88;100.00;0.00;1.92;8.68;100.00;-41.52;318.48;318.48;100.00;-50.78;309.22;309.22;100.00;0.00;132.10;790.10;100.00;;;;0.00
2019-05-20;9.80;12.36;16.36;100.00;0.00;1.30;5.35;100.00;0.00;1.53;6.15;100.00;-89.68;270.32;270.32;100.00;-91.36;268.64;268.64;100.00;0.00;93.67;884.00;100.00;;;;0.00
2019-05-21;4.89;10.27;15.98;100.00;0.00;1.95;6.02;100.00;0.00;2.31;6.92;100.00;-9.38;350.62;350.62;100.00;-11.46;348.54;348.54;100.00;0.00;168.27;670.80;100.00;;;;0.00
2019-05-22;3.83;10.57;16.86;100.00;0.00;1.80;5.27;100.00;0.00;2.15;5.68;100.00;20.21;20.21;20.21;100.00;16.35;16.35;16.35;100.00;0.00;171.31;668.60;100.00;;;;0.00
2019-05-23;5.04;13.30;22.46;100.00;0.00;1.81;6.37;100.00;0.00;2.20;7.53;100.00;30.24;30.24;30.24;100.00;30.50;30.50;30.50;100.00;0.00;171.85;675.20;100.00;;;;0.00
2019-05-24;7.05;12.48;21.93;100.00;0.00;1.58;9.60;100.00;0.00;1.84;10.27;100.00;-87.54;272.46;272.46;100.00;-94.35;265.65;265.65;100.00;0.00;139.69;781.50;100.00;;;;0.00
2019-05-25;9.67;12.66;15.47;100.00;0.00;1.57;7.06;100.00;0.00;1.83;7.62;100.00;-52.29;307.71;307.71;100.00;-52.51;307.49;307.49;100.00;0.00;42.79;406.40;100.00;;;;0.00
2019-05-26;11.21;13.88;17.39;95.00;0.00;1.41;8.09;95.00;0.00;1.68;8.70;95.00;-24.70;335.30;335.30;95.00;-25.58;334.43;334.43;95.00;0.00;119.79;873.00;95.00;;;;0.00
2019-05-27;9.33;13.29;17.51;100.00;0.00;1.78;8.53;100.00;0.00;2.06;8.70;100.00;-28.36;331.64;331.64;100.00;-32.62;327.38;327.38;100.00;0.00;116.84;771.60;100.00;;;;0.00
2019-05-28;10.04;13.91;19.05;100.00;0.00;1.64;5.35;100.00;0.00;2.00;6.17;100.00;7.72;7.72;7.72;100.00;7.10;7.10;7.10;100.00;0.00;110.88;796.00;100.00;;;;0.00
2019-05-29;11.35;14.38;18.22;100.00;0.00;1.58;7.19;100.00;0.00;1.87;7.59;100.00;-40.04;319.96;319.96;100.00;-39.24;320.76;320.76;100.00;0.00;90.12;884.00;100.00;;;;0.00
2019-05-30;10.67;14.56;20.19;100.00;0.00;1.28;5.08;100.00;0.00;1.51;5.65;100.00;-29.51;330.49;330.49;100.00;-33.57;326.44;326.44;100.00;0.00;123.97;838.00;100.00;;;;0.00
2019-05-31;9.06;11.92;16.85;100.00;0.00;1.08;4.96;100.00;0.00;1.31;5.61;100.00;-14.52;345.48;345.48;100.00;-17.55;342.45;342.45;100.00;0.00;65.59;382.00;100.00;;;;0.00
2019-06-01;8.20;13.41;18.78;91.00;0.00;1.61;5.19;91.00;0.00;1.95;6.35;91.00;26.86;26.86;26.86;91.00;25.59;25.59;25.59;91.00;0.00;171.05;626.30;91.00;;;;0.00
2019-06-02;7.15;14.09;23.27;100.00;0.00;1.30;4.47;100.00;0.00;1.53;5.12;100.00;-16.86;343.14;343.14;100.00;-21.12;338.88;338.88;100.00;0.00;160.70;637.70;100.00;;;;0.00
2019-06-03;7.76;14.45;22.50;100.00;0.00;1.37;6.04;100.00;0.00;1.60;6.37;100.00;-44.55;315.45;315.45;100.00;-57.89;302.11;302.11;100.00;0.00;157.02;633.20;100.00;;;;0.00
2019-06-04;6.21;9.72;14.11;100.00;0.00;1.20;4.55;100.00;0.00;1.38;5.49;100.00;-64.47;295.53;295.53;100.00;-52.87;307.13;307.13;100.00;0.00;124.06;671.70;100.00;;;;0.00
2019-06-05;4.11;9.43;16.03;100.00;0.00;1.29;4.76;100.00;0.00;1.49;5.06;100.00;-31.91;328.09;328.09;100.00;-29.35;330.65;330.65;100.00;0.00;145.24;744.50;100.00;;;;0.00
2019-06-06;6.78;11.89;17.63;100.00;0.00;1.82;6.12;100.00;0.00;2.20;6.31;100.00;-16.84;343.16;343.16;100.00;-19.98;340.02;340.02;100.00;0.00;149.27;635.60;100.00;;;;0.00
2019-06-07;5.71;12.08;18.54;100.00;0.00;1.60;5.06;100.00;0.00;1.94;6.02;100.00;10.39;10.39;10.39;100.00;8.61;8.61;8.61;100.00;0.00;152.12;627.10;100.00;;;;0.00
2019-06-08;4.94;10.18;15.86;100.00;0.00;1.39;5.14;100.00;0.00;1.66;5.92;100.00;-13.27;346.73;346.73;100.00;-11.86;348.14;348.14;100.00;0.00;148.75;620.90;100.00;;;;0.00
2019-06-09;6.17;9.88;13.98;100.00;0.00;1.78;7.80;100.00;0.00;2.04;8.70;100.00;6.78;6.78;6.78;100.00;9.19;9.19;9.19;100.00;0.00;120.13;836.00;100.00;;;;0.00
2019-06-10;7.09;10.64;17.31;100.00;0.00;1.51;5.59;100.00;0.00;1.74;5.84;100.00;6.00;6.00;6.00;100.00;6.48;6.48;6.48;100.00;0.00;123.08;704.40;100.00;;;;0.00
2019-06-11;6.38;11.68;15.80;100.00;0.00;1.74;7.23;100.00;0.00;2.01;7.35;100.00;-34.57;325.43;325.43;100.00;-36.04;323.96;323.96;100.00;0.00;60.49;810.00;100.00;;;;0.00
2019-06-12;8.52;13.40;17.34;83.00;0.00;1.74;5.72;83.00;0.00;2.02;6.61;83.00;-27.46;332.54;332.54;83.00;-28.93;331.07;331.07;83.00;0.00;179.84;624.00;83.00;;;;0.00
2019-06-13;7.76;11.58;17.80;100.00;0.00;1.71;5.35;100.00;0.00;2.07;5.74;100.00;17.62;17.62;17.62;100.00;13.33;13.33;13.33;100.00;0.00;122.26;843.00;100.00;;;;0.00
2019-06-14;5.97;11.19;16.80;100.00;0.00;2.03;5.31;100.00;0.00;2.46;6.04;100.00;-8.96;351.04;351.04;100.00;-11.44;348.56;348.56;100.00;0.00;147.99;595.90;100.00;;;;0.00
2019-06-15;6.92;10.91;15.49;100.00;0.00;1.93;7.27;100.00;0.00;2.28;7.86;100.00;-16.27;343.74;343.74;100.00;-18.68;341.32;341.32;100.00;0.00;140.62;780.50;100.00;;;;0.00
2019-06-16;5.07;10.21;16.13;100.00;0.00;2.31;5.57;100.00;0.00;2.78;6.47;100.00;9.31;9.31;9.31;100.00;5.30;5.30;5.30;100.00;0.00;148.92;597.40;100.00;;;;0.00
2019-06-17;4.77;9.16;15.80;100.00;0.00;2.44;9.94;100.00;0.00;3.03;11.37;100.00;25.72;25.72;25.72;100.00;24.22;24.22;24.22;100.00;0.00;72.13;864.00;100.00;;;;0.00
2019-06-18;5.67;11.69;18.71;91.00;0.00;1.80;5.14;91.00;0.00;2.24;5.96;91.00;12.38;12.38;12.38;91.00;9.12;9.12;9.12;91.00;0.00;171.05;627.40;91.00;;;;0.00
2019-06-19;5.74;14.02;25.26;100.00;0.00;1.24;4.68;100.00;0.00;1.49;5.80;100.00;-28.73;331.27;331.27;100.00;-27.08;332.92;332.92;100.00;0.00;152.86;652.10;100.00;;;;0.00
2019-06-20;6.78;11.85;16.23;100.00;0.00;1.14;5.94;100.00;0.00;1.33;5.59;100.00;-37.03;322.97;322.97;100.00;-35.65;324.35;324.35;100.00;0.00;91.28;712.30;100.00;;;;0.00
2019-06-21;8.62;12.52;15.96;100.00;0.00;1.43;5.33;100.00;0.00;1.65;6.17;100.00;-48.88;311.12;311.12;100.00;-50.78;309.22;309.22;100.00;0.00;127.09;804.00;100.00;;;;0.00
2019-06-22;7.05;12.37;20.33;100.00;0.00;1.18;5.02;100.00;0.00;1.36;5.76;100.00;-22.93;337.07;337.07;100.00;-30.85;329.15;329.15;100.00;0.00;154.43;622.10;100.00;;;;0.00
2019-06-23;6.07;11.48;17.78;100.00;0.00;1.27;4.23;100.00;0.00;1.53;4.70;100.00;-18.81;341.19;341.19;100.00;-17.04;342.96;342.96;100.00;0.00;145.49;594.60;100.00;;;;0.00
2019-06-24;8.29;11.43;14.59;91.00;0.00;1.60;7.15;91.00;0.00;1.88;8.37;91.00;-67.74;292.26;292.26;91.00;-77.30;282.70;282.70;91.00;0.00;59.58;314.60;91.00;;;;0.00
2019-06-25;6.56;11.46;14.95;66.00;0.00;1.55;4.55;66.00;0.00;1.85;5.35;66.00;-132.64;227.36;227.36;66.00;-136.60;223.40;223.40;66.00;0.00;221.32;593.40;66.00;;;;0.00
2019-06-26;5.10;10.32;16.72;100.00;0.00;1.37;5.29;100.00;0.00;1.62;6.06;100.00;-12.83;347.18;347.18;100.00;-5.33;354.67;354.67;100.00;0.00;144.51;592.30;100.00;;;;0.00
2019-06-27;6.21;10.70;14.31;100.00;0.00;1.69;5.72;100.00;0.00;1.96;7.10;100.00;-63.66;296.34;296.34;100.00;-64.09;295.91;295.91;100.00;0.00;138.32;682.30;100.00;;;;0.00
2019-06-28;10.47;11.87;14.78;100.00;0.00;1.62;9.60;100.00;0.00;1.84;9.76;100.00;-55.11;304.89;304.89;100.00;-53.63;306.37;306.37;100.00;0.00;77.75;871.00;100.00;;;;0.00
2019-06-29;7.63;12.25;16.62;95.00;0.00;1.51;5.37;95.00;0.00;1.79;5.82;95.00;-34.86;325.14;325.14;95.00;-29.63;330.37;330.37;95.00;0.00;157.59;604.70;95.00;;;;0.00
2019-06-30;4.60;9.66;14.65;100.00;0.00;1.67;5.25;100.00;0.00;2.01;5.84;100.00;0.47;0.47;0.47;100.00;-4.96;355.05;355.05;100.00;0.00;149.56;652.90;100.00;;;;0.00
2019-07-01;4.20;9.55;15.39;95.00;0.00;1.44;5.19;95.00;0.00;1.70;5.61;95.00;-20.36;339.64;339.64;95.00;-25.23;334.77;334.77;95.00;0.00;160.89;614.70;95.00;;;;0.00
2019-07-02;4.70;9.49;15.17;95.00;0.00;1.85;7.33;95.00;0.00;2.17;8.45;95.00;-5.67;354.33;354.33;95.00;-7.00;353.00;353.00;95.00;0.00;150.48;605.00;95.00;;;;0.00
2019-07-03;5.31;11.08;17.76;91.00;0.00;1.25;4.23;91.00;0.00;1.49;4.65;91.00;-29.41;330.60;330.60;91.00;-33.72;326.28;326.28;91.00;0.00;165.79;609.50;91.00;;;;0.00
2019-07-04;5.54;11.24;17.56;95.00;0.00;1.37;5.76;95.00;0.00;1.62;5.96;95.00;-8.91;351.09;351.09;95.00;-11.69;348.31;348.31;95.00;0.00;157.36;607.30;95.00;;;;0.00
2019-07-05;4.13;9.64;14.78;95.00;0.00;1.31;5.61;95.00;0.00;1.51;6.12;95.00;-28.67;331.33;331.33;95.00;-29.98;330.02;330.02;95.00;0.00;136.44;610.40;95.00;;;;0.00
2019-07-06;10.57;12.25;15.15;95.00;0.00;1.52;6.17;95.00;0.00;1.79;6.55;95.00;51.98;51.98;51.98;95.00;47.96;47.96;47.96;95.00;0.00;51.39;600.30;95.00;;;;0.00
2019-07-07;9.43;13.03;15.57;62.00;0.00;1.24;4.27;62.00;0.00;1.45;4.88;62.00;-121.06;238.95;238.95;62.00;-125.41;234.59;234.59;62.00;0.00;126.86;602.60;62.00;;;;0.00
2019-07-08;8.93;12.07;16.20;75.00;0.00;1.13;4.96;75.00;0.00;1.29;5.10;75.00;-129.03;230.97;230.97;75.00;-128.81;231.19;231.19;75.00;0.00;97.38;808.00;75.00;;;;0.00
2019-07-09;7.70;11.77;15.15;83.00;0.00;1.44;5.06;83.00;0.00;1.67;5.72;83.00;-133.82;226.18;226.18;83.00;-132.84;227.16;227.16;83.00;0.00;163.10;697.30;83.00;;;;0.00
2019-07-10;5.53;9.51;13.57;95.00;0.00;1.48;5.96;95.00;0.00;1.77;6.78;95.00;-1.28;358.72;358.72;95.00;7.95;7.95;7.95;95.00;0.00;142.26;681.30;95.00;;;;0.00
2019-07-11;6.38;9.81;14.60;95.00;0.00;1.30;5.86;95.00;0.00;1.53;6.23;95.00;16.45;16.45;16.45;95.00;15.53;15.53;15.53;95.00;0.00;98.02;839.00;95.00;;;;0.00
2019-07-12;3.89;9.67;15.16;100.00;0.00;1.49;5.17;100.00;0.00;1.80;6.25;100.00;-21.21;338.79;338.79;100.00;-23.64;336.36;336.36;100.00;0.00;138.11;730.20;100.00;;;;0.00
2019-07-13;3.83;9.97;15.97;100.00;0.00;1.45;4.16;100.00;0.00;1.75;4.72;100.00;20.56;20.56;20.56;100.00;14.59;14.59;14.59;100.00;0.00;120.53;718.30;100.00;;;;0.00
2019-07-14;3.18;10.38;17.40;100.00;0.00;1.47;4.16;100.00;0.00;1.77;4.68;100.00;-2.89;357.11;357.11;100.00;-1.35;358.65;358.65;100.00;0.00;156.53;625.80;100.00;;;;0.00
2019-07-15;2.69;9.60;16.40;100.00;0.00;1.51;4.72;100.00;0.00;1.80;5.08;100.00;28.28;28.28;28.28;100.00;23.60;23.60;23.60;100.00;0.00;156.38;627.70;100.00;;;;0.00
2019-07-16;6.01;10.02;14.28;100.00;0.00;1.48;5.35;100.00;0.00;1.75;6.25;100.00;6.07;6.07;6.07;100.00;5.18;5.18;5.18;100.00;0.00;106.21;735.80;100.00;;;;0.00
2019-07-17;6.78;9.69;13.25;100.00;0.00;1.61;5.74;100.00;0.00;1.91;5.90;100.00;-3.82;356.18;356.18;100.00;-3.47;356.53;356.53;100.00;0.00;110.20;837.00;100.00;;;;0.00
2019-07-18;5.91;11.08;19.86;100.00;0.00;1.50;7.35;100.00;0.00;1.81;8.13;100.00;-4.18;355.82;355.82;100.00;1.87;1.87;1.87;100.00;0.00;150.30;606.70;100.00;;;;0.00
2019-07-19;5.94;11.99;20.33;100.00;0.00;1.49;6.96;100.00;0.00;1.78;8.43;100.00;-63.72;296.28;296.28;100.00;-78.77;281.24;281.24;100.00;0.00;153.25;617.20;100.00;;;;0.00
2019-07-20;5.70;11.10;16.77;100.00;0.00;1.57;9.06;100.00;0.00;1.81;10.27;100.00;-26.43;333.57;333.57;100.00;-28.66;331.34;331.34;100.00;0.00;149.18;676.80;100.00;;;;0.00
2019-07-21;8.22;10.54;13.89;100.00;0.00;1.22;5.00;100.00;0.00;1.48;5.82;100.00;-8.81;351.19;351.19;100.00;-8.84;351.16;351.16;100.00;0.00;48.40;346.50;100.00;;;;0.00
2019-07-22;5.74;9.98;14.11;100.00;0.00;1.69;6.86;100.00;0.00;1.95;7.04;100.00;-43.29;316.72;316.72;100.00;-47.60;312.40;312.40;100.00;0.00;151.98;630.40;100.00;;;;0.00
2019-07-23;3.93;8.77;12.71;100.00;0.00;1.90;5.84;100.00;0.00;2.24;6.23;100.00;-32.89;327.11;327.11;100.00;-34.21;325.79;325.79;100.00;0.00;128.23;772.00;100.00;;;;0.00
2019-07-24;3.86;9.48;14.04;100.00;0.00;1.69;5.76;100.00;0.00;2.01;6.39;100.00;-31.42;328.58;328.58;100.00;-36.35;323.65;323.65;100.00;0.00;142.81;812.00;100.00;;;;0.00
2019-07-25;5.24;10.19;15.73;100.00;0.00;2.01;5.94;100.00;0.00;2.44;6.86;100.00;0.82;0.82;0.82;100.00;-1.22;358.78;358.78;100.00;0.00;157.11;627.70;100.00;;;;0.00
2019-07-26;4.54;11.10;18.98;100.00;0.00;1.52;4.59;100.00;0.00;1.77;4.92;100.00;2.18;2.18;2.18;100.00;4.44;4.44;4.44;100.00;0.00;160.93;865.00;100.00;;;;0.00
2019-07-27;3.26;9.26;16.60;100.00;0.00;1.53;8.13;100.00;0.00;1.75;8.06;100.00;-6.38;353.62;353.62;100.00;0.04;0.04;0.04;100.00;0.00;164.55;649.80;100.00;;;;0.00
2019-07-28;5.33;9.52;14.82;100.00;0.00;1.66;5.29;100.00;0.00;1.97;5.57;100.00;-37.44;322.56;322.56;100.00;-35.62;324.38;324.38;100.00;0.00;159.03;633.90;100.00;;;;0.00
2019-07-29;5.47;12.37;23.18;100.00;0.00;1.69;6.63;100.00;0.00;2.04;7.41;100.00;-9.59;350.41;350.41;100.00;-20.46;339.54;339.54;100.00;0.00;168.20;654.60;100.00;;;;0.00
2019-07-30;7.90;15.72;25.41;100.00;0.00;1.38;5.35;100.00;0.00;1.66;6.74;100.00;-53.28;306.72;306.72;100.00;-69.42;290.58;290.58;100.00;0.00;172.30;664.80;100.00;;;;0.00
2019-07-31;8.71;12.54;16.87;100.00;0.00;2.21;11.13;100.00;0.00;2.59;13.82;100.00;-36.20;323.80;323.80;100.00;-37.72;322.28;322.28;100.00;0.00;169.83;722.60;100.00;;;;0.00
2019-08-01;5.97;11.37;15.93;100.00;0.00;1.66;5.65;100.00;0.00;1.93;6.02;100.00;-44.18;315.82;315.82;100.00;-45.54;314.46;314.46;100.00;0.00;173.97;676.20;100.00;;;;0.00
2019-08-02;4.74;11.06;19.48;100.00;0.00;1.43;5.63;100.00;0.00;1.71;6.23;100.00;-22.59;337.41;337.41;100.00;-22.29;337.71;337.71;100.00;0.00;180.59;692.80;100.00;;;;0.00
2019-08-03;5.44;12.88;21.32;100.00;0.00;1.18;4.31;100.00;0.00;1.32;5.16;100.00;-69.84;290.16;290.16;100.00;-80.60;279.40;279.40;100.00;0.00;182.86;698.60;100.00;;;;0.00
2019-08-04;4.86;11.03;15.05;100.00;0.00;1.81;6.68;100.00;0.00;2.02;7.68;100.00;-43.96;316.04;316.04;100.00;-43.92;316.08;316.08;100.00;0.00;180.04;688.60;100.00;;;;0.00
2019-08-05;9.86;11.63;14.82;100.00;0.00;1.24;5.49;100.00;0.00;1.41;5.92;100.00;-138.94;221.06;221.06;100.00;-141.22;218.79;218.79;100.00;0.00;141.58;890.00;100.00;;;;0.00
2019-08-06;5.97;10.46;15.36;100.00;0.00;1.64;5.31;100.00;0.00;1.95;5.57;100.00;6.29;6.29;6.29;100.00;1.95;1.95;1.95;100.00;0.00;157.62;736.30;100.00;;;;0.00
2019-08-07;6.34;10.03;14.05;100.00;0.00;1.79;7.37;100.00;0.00;2.08;7.21;100.00;-55.20;304.80;304.80;100.00;-56.58;303.42;303.42;100.00;0.00;137.16;792.80;100.00;;;;0.00
2019-08-08;6.85;10.40;14.29;100.00;0.00;2.01;7.10;100.00;0.00;2.34;7.92;100.00;-89.44;270.56;270.56;100.00;-89.15;270.85;270.85;100.00;0.00;143.35;907.00;100.00;;;;0.00
2019-08-09;3.32;8.80;13.95;100.00;0.00;1.78;5.98;100.00;0.00;2.12;6.84;100.00;-31.28;328.72;328.72;100.00;-34.48;325.52;325.52;100.00;0.00;184.28;710.90;100.00;;;;0.00
2019-08-10;3.16;9.92;16.23;100.00;0.00;1.86;7.62;100.00;0.00;2.19;7.98;100.00;-18.97;341.03;341.03;100.00;-18.96;341.04;341.04;100.00;0.00;189.57;713.40;100.00;;;;0.00
2019-08-11;5.04;10.23;17.26;100.00;0.00;1.55;5.51;100.00;0.00;1.85;6.33;100.00;5.39;5.39;5.39;100.00;4.52;4.52;4.52;100.00;0.00;170.39;713.80;100.00;;;;0.00
2019-08-12;2.98;12.72;22.16;100.00;0.00;1.40;4.84;100.00;0.00;1.63;5.78;100.00;-60.21;299.79;299.79;100.00;-70.47;289.53;289.53;100.00;0.00;198.17;738.50;100.00;;;;0.00
2019-08-13;6.88;16.40;29.51;100.00;0.00;1.48;6.19;100.00;0.00;1.78;7.59;100.00;-3.44;356.57;356.57;100.00;124.86;124.86;124.86;100.00;0.00;191.70;757.90;100.00;;;;0.00
2019-08-14;9.89;12.84;17.36;100.00;0.00;1.54;6.47;100.00;0.00;1.76;7.19;100.00;-128.34;231.66;231.66;100.00;-129.96;230.04;230.04;100.00;0.00;165.78;784.00;100.00;;;;0.00
2019-08-15;9.68;12.22;14.42;100.00;0.00;1.02;4.47;100.00;0.00;1.14;4.61;100.00;-112.61;247.39;247.39;100.00;-119.08;240.92;240.92;100.00;0.00;70.98;474.20;100.00;;;;0.00
2019-08-16;10.27;11.48;14.59;100.00;0.00;1.48;6.92;100.00;0.00;1.70;6.92;100.00;-142.35;217.65;217.65;100.00;-142.79;217.21;217.21;100.00;0.00;103.57;1067.00;100.00;;;;0.00
2019-08-17;5.40;11.39;16.50;100.00;0.00;1.96;6.35;100.00;0.00;2.29;7.06;100.00;-30.14;329.86;329.86;100.00;-36.26;323.74;323.74;100.00;0.00;201.08;740.70;100.00;;;;0.00
