Station:;cgr;;;;;;;;;;;;;;;;;;;;;;;
Date range:;[2016-08-01,2021-08-01];;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
date;[Min]TA2;[Avg]TA2;[Max]TA2;[Data%]TA2;[Min]VV5;[Avg]VV5;[Max]VV5;[data%]VV5;[Min]VV10;[Avg]VV10;[Max]VV10;[Data%]VV10;[Min]DV5;[Avg]DV5;[Max]DV5;[data%]DV5;[Min]DV10;[Avg]DV10;[Max]DV10;[data%]DV10;[Min]RS;[Avg]RS;[Max]RS;[data%]RS
2018-11-17;12.41;17.24;23.01;100.00;0.00;1.70;7.96;100.00;0.00;1.88;7.92;100.00;9.92;9.92;9.92;100.00;19.09;19.09;19.09;100.00;0.00;370.85;1104.00;100.00
2018-11-18;13.96;18.35;23.69;100.00;0.00;2.10;8.80;100.00;0.00;2.31;8.27;100.00;-93.04;266.96;266.96;100.00;-76.05;283.95;283.95;100.00;0.00;378.32;1119.00;100.00
2018-11-19;10.58;12.73;15.76;100.00;0.00;2.64;9.68;100.00;0.00;2.87;9.86;100.00;-58.88;301.12;301.12;100.00;-64.26;295.74;295.74;100.00;0.00;221.00;1565.00;100.00
2018-11-20;10.65;12.35;16.08;100.00;0.00;2.93;9.98;100.00;0.00;3.20;10.29;100.00;-70.95;289.05;289.05;100.00;-65.46;294.54;294.54;100.00;0.00;213.91;1522.00;100.00
2018-11-21;10.54;12.49;16.74;100.00;0.00;2.84;9.78;100.00;0.00;3.08;9.70;100.00;-66.43;293.58;293.58;100.00;-56.86;303.14;303.14;100.00;0.00;229.60;1482.00;100.00
2018-11-22;10.60;12.97;17.02;100.00;0.00;2.99;9.84;100.00;0.00;3.19;9.72;100.00;-58.50;301.50;301.50;100.00;-47.03;312.97;312.97;100.00;0.00;310.15;1307.00;100.00
2018-11-23;10.71;11.84;14.22;100.00;0.00;3.22;9.53;100.00;0.00;3.46;10.04;100.00;-29.40;330.60;330.60;100.00;-16.57;343.43;343.43;100.00;0.00;141.12;1276.00;100.00
2018-11-24;10.62;12.18;16.08;100.00;0.00;2.59;9.27;100.00;0.00;2.73;8.96;100.00;-66.01;293.99;293.99;100.00;-55.99;304.01;304.01;100.00;0.00;215.08;1279.00;100.00
2018-11-25;10.53;11.88;14.16;100.00;0.00;2.86;9.86;100.00;0.00;3.06;10.15;100.00;-50.58;309.42;309.42;100.00;-37.98;322.02;322.02;100.00;0.00;163.36;1252.00;100.00
2018-11-26;10.13;12.32;16.31;100.00;0.00;2.46;9.82;100.00;0.00;2.69;10.25;100.00;-77.07;282.94;282.94;100.00;-68.01;292.00;292.00;100.00;0.00;242.16;1455.00;100.00
2018-11-27;10.35;11.36;14.30;100.00;0.00;3.03;9.04;100.00;0.00;3.26;9.15;100.00;-45.78;314.22;314.22;100.00;-33.69;326.31;326.31;100.00;0.00;138.40;1300.00;100.00
2018-11-28;10.30;11.55;14.60;100.00;0.00;2.89;7.72;100.00;0.00;3.14;8.25;100.00;-46.76;313.24;313.24;100.00;-34.55;325.45;325.45;100.00;0.00;111.91;758.30;100.00
2018-11-29;10.12;11.89;16.31;100.00;0.00;2.96;8.15;100.00;0.00;3.12;8.29;100.00;-41.20;318.80;318.80;100.00;-28.78;331.22;331.22;100.00;0.00;191.78;1194.00;100.00
2018-11-30;9.84;12.03;16.08;100.00;0.00;2.91;8.94;100.00;0.00;3.10;9.06;100.00;-42.72;317.28;317.28;100.00;-27.59;332.41;332.41;100.00;0.00;229.85;1556.00;100.00
2018-12-01;10.76;11.97;13.89;100.00;0.00;2.47;7.98;100.00;0.00;2.67;7.92;100.00;-42.88;317.12;317.12;100.00;-31.30;328.70;328.70;100.00;0.00;95.64;487.40;100.00
2018-12-02;10.86;12.56;16.69;100.00;0.00;2.52;8.11;100.00;0.00;2.69;7.92;100.00;-56.51;303.49;303.49;100.00;-45.46;314.54;314.54;100.00;0.00;159.73;1021.00;100.00
2018-12-03;10.66;13.12;18.20;100.00;0.00;2.90;10.04;100.00;0.00;3.08;9.86;100.00;-61.76;298.24;298.24;100.00;-50.23;309.77;309.77;100.00;0.00;236.70;1389.00;100.00
2018-12-04;10.82;14.27;19.42;100.00;0.00;2.82;8.66;100.00;0.00;3.12;9.11;100.00;-49.79;310.21;310.21;100.00;-39.24;320.76;320.76;100.00;0.00;361.09;1604.00;100.00
2018-12-05;11.21;14.32;18.58;100.00;0.00;3.38;11.07;100.00;0.00;3.90;11.64;100.00;-29.02;330.98;330.98;100.00;-13.46;346.54;346.54;100.00;0.00;382.79;1149.00;100.00
2018-12-06;11.03;14.20;18.30;100.00;0.00;3.27;9.82;100.00;0.00;3.43;9.88;100.00;-33.99;326.01;326.01;100.00;-20.14;339.87;339.87;100.00;0.00;377.03;1448.00;100.00
2018-12-07;11.70;14.03;18.44;100.00;0.00;3.22;9.43;100.00;0.00;3.39;9.88;100.00;-41.12;318.88;318.88;100.00;-29.67;330.33;330.33;100.00;0.00;348.63;1238.00;100.00
2018-12-08;11.40;14.76;20.29;100.00;0.00;2.77;10.58;100.00;0.00;3.09;10.53;100.00;-35.26;324.74;324.74;100.00;-24.33;335.67;335.67;100.00;0.00;392.84;1149.00;100.00
2018-12-09;13.27;16.38;19.97;100.00;0.00;2.62;9.13;100.00;0.00;2.83;9.29;100.00;-3.37;356.63;356.63;100.00;12.06;12.06;12.06;100.00;0.00;395.40;1145.00;100.00
2018-12-10;11.61;15.15;18.53;100.00;0.00;3.35;11.49;100.00;0.00;3.59;12.00;100.00;-49.04;310.96;310.96;100.00;-38.86;321.14;321.14;100.00;0.00;393.46;1143.00;100.00
2018-12-11;10.98;15.43;19.70;100.00;0.00;2.48;9.62;100.00;0.00;2.67;9.55;100.00;-23.77;336.23;336.23;100.00;-11.79;348.22;348.22;100.00;0.00;392.79;1148.00;100.00
2018-12-12;12.36;16.53;20.67;100.00;0.00;3.03;10.96;100.00;0.00;3.25;10.86;100.00;-6.33;353.67;353.67;100.00;1.40;1.40;1.40;100.00;0.00;375.33;1282.00;100.00
2018-12-13;10.55;13.83;19.95;100.00;0.02;3.57;9.56;100.00;0.10;3.87;9.64;100.00;-18.67;341.33;341.33;100.00;-6.01;353.99;353.99;100.00;0.00;348.62;1194.00;100.00
2018-12-14;12.06;15.31;19.73;100.00;0.00;3.04;10.39;100.00;0.00;3.24;11.09;100.00;-27.45;332.55;332.55;100.00;-13.05;346.95;346.95;100.00;0.00;395.50;1151.00;100.00
2018-12-15;10.41;13.93;17.21;100.00;0.00;2.89;9.60;100.00;0.00;3.16;9.90;100.00;-95.16;264.84;264.84;100.00;-80.85;279.15;279.15;100.00;0.00;392.10;1137.00;100.00
2018-12-16;11.56;13.81;17.02;100.00;0.00;2.82;10.49;100.00;0.00;3.05;10.13;100.00;-15.79;344.21;344.21;100.00;-21.68;338.32;338.32;100.00;0.00;382.73;1152.00;100.00
2018-12-17;10.67;12.66;15.89;100.00;0.00;2.96;9.51;100.00;0.00;3.35;10.19;100.00;-72.06;287.94;287.94;100.00;-62.51;297.49;297.49;100.00;0.00;188.52;1691.00;100.00
2018-12-18;11.23;13.19;17.40;100.00;0.00;3.41;9.21;100.00;0.00;3.64;9.58;100.00;-41.45;318.55;318.55;100.00;-30.25;329.75;329.75;100.00;0.00;236.90;1613.00;100.00
2018-12-19;11.07;13.08;17.59;100.00;0.00;3.11;10.02;100.00;0.00;3.38;10.33;100.00;-39.61;320.39;320.39;100.00;-28.34;331.66;331.66;100.00;0.00;240.72;1575.00;100.00
2018-12-20;10.46;12.28;15.47;100.00;0.00;3.17;9.00;100.00;0.00;3.47;9.60;100.00;-56.38;303.62;303.62;100.00;-45.14;314.86;314.86;100.00;0.00;170.51;1578.00;100.00
2018-12-21;10.09;12.20;15.38;100.00;0.00;2.67;8.21;100.00;0.00;2.90;8.70;100.00;-59.74;300.26;300.26;100.00;-52.79;307.21;307.21;100.00;0.00;168.48;1349.00;100.00
2018-12-22;11.66;13.66;18.77;100.00;0.00;2.64;8.43;100.00;0.00;2.84;9.07;100.00;-54.70;305.30;305.30;100.00;-43.40;316.60;316.60;100.00;0.00;205.03;1582.00;100.00
2018-12-23;11.45;13.39;17.26;100.00;0.00;2.70;8.90;100.00;0.00;2.85;9.11;100.00;-59.50;300.50;300.50;100.00;-52.54;307.46;307.46;100.00;0.00;338.37;1388.00;100.00
2018-12-24;11.51;12.42;14.22;100.00;0.00;2.37;6.27;100.00;0.00;2.68;6.90;100.00;-58.21;301.79;301.79;100.00;-47.10;312.90;312.90;100.00;0.00;94.08;443.50;100.00
2018-12-25;10.95;12.70;16.22;100.00;0.00;2.57;8.00;100.00;0.00;2.78;7.82;100.00;-47.28;312.72;312.72;100.00;-35.29;324.71;324.71;100.00;0.00;142.31;1265.00;100.00
2018-12-26;11.33;13.10;18.16;100.00;0.00;2.96;8.66;100.00;0.00;3.15;8.86;100.00;-38.62;321.38;321.38;100.00;-26.73;333.27;333.27;100.00;0.00;186.71;1264.00;100.00
2018-12-27;11.80;13.89;18.68;100.00;0.00;3.22;9.07;100.00;0.00;3.41;9.39;100.00;-38.67;321.33;321.33;100.00;-26.26;333.74;333.74;100.00;0.00;252.49;1495.00;100.00
2018-12-28;11.42;13.01;17.26;100.00;0.00;3.39;10.09;100.00;0.00;3.66;10.04;100.00;-51.88;308.12;308.12;100.00;-41.53;318.47;318.47;100.00;0.00;213.30;1528.00;100.00
2018-12-29;11.14;13.34;17.07;100.00;0.00;3.15;9.68;100.00;0.00;3.36;10.09;100.00;-53.53;306.47;306.47;100.00;-41.53;318.48;318.48;100.00;0.00;251.07;1360.00;100.00
2018-12-30;10.77;14.75;18.48;100.00;0.00;3.04;8.08;100.00;0.00;3.28;8.04;100.00;-48.54;311.46;311.46;100.00;-36.75;323.25;323.25;100.00;0.00;385.83;1208.00;100.00
2018-12-31;10.51;13.47;16.98;100.00;0.00;3.30;9.31;100.00;0.00;3.53;9.51;100.00;-54.32;305.68;305.68;100.00;-37.31;322.69;322.69;100.00;0.00;369.38;1491.00;100.00
2019-01-01;10.82;13.93;18.68;100.00;0.00;3.31;9.23;100.00;0.00;3.53;9.31;100.00;-60.70;299.30;299.30;100.00;-49.71;310.29;310.29;100.00;0.00;370.01;1347.00;100.00
2019-01-02;11.28;13.98;17.96;100.00;0.00;3.39;8.82;100.00;0.00;3.63;9.31;100.00;-59.62;300.38;300.38;100.00;-47.72;312.28;312.28;100.00;0.00;363.89;1286.00;100.00
2019-01-03;11.75;13.90;18.13;100.00;0.00;3.38;9.25;100.00;0.00;3.83;9.33;100.00;-106.85;253.15;253.15;100.00;-95.41;264.59;264.59;100.00;0.00;249.87;1582.00;100.00
2019-01-04;10.90;13.42;17.61;100.00;0.00;2.73;8.76;100.00;0.00;2.93;9.27;100.00;-61.55;298.45;298.45;100.00;-50.68;309.32;309.32;100.00;0.00;196.02;1445.00;100.00
2019-01-05;11.41;14.56;19.56;100.00;0.00;2.92;9.21;100.00;0.00;3.12;9.90;100.00;-57.31;302.69;302.69;100.00;-45.99;314.01;314.01;100.00;0.00;253.61;1639.00;100.00
2019-01-06;12.15;15.86;21.03;100.00;0.00;2.72;11.21;100.00;0.00;2.93;12.23;100.00;-56.87;303.13;303.13;100.00;-47.17;312.83;312.83;100.00;0.00;349.07;1190.00;100.00
2019-01-07;12.11;14.88;18.83;100.00;0.00;2.80;9.56;100.00;0.00;3.03;9.64;100.00;-33.45;326.55;326.55;100.00;-28.65;331.35;331.35;100.00;0.00;313.81;1503.00;100.00
2019-01-08;13.32;16.42;21.26;100.00;0.00;3.13;10.80;100.00;0.00;3.42;11.21;100.00;-50.15;309.85;309.85;100.00;-39.81;320.19;320.19;100.00;0.00;384.28;1127.00;100.00
2019-01-09;12.56;15.49;19.45;100.00;0.00;2.94;10.90;100.00;0.00;3.20;10.66;100.00;-32.54;327.46;327.46;100.00;-17.59;342.41;342.41;100.00;0.00;380.77;1127.00;100.00
2019-01-10;11.47;14.40;18.77;100.00;0.00;2.93;10.09;100.00;0.00;3.11;9.98;100.00;-43.67;316.34;316.34;100.00;-30.14;329.86;329.86;100.00;0.00;382.13;1275.00;100.00
2019-01-11;11.18;14.08;19.51;100.00;0.00;3.04;10.27;100.00;0.00;3.25;10.94;100.00;-47.14;312.86;312.86;100.00;-36.30;323.71;323.71;100.00;0.00;286.46;1177.00;100.00
2019-01-12;11.05;14.80;19.97;100.00;0.00;3.30;10.70;100.00;0.00;3.53;10.41;100.00;-37.04;322.96;322.96;100.00;-25.52;334.48;334.48;100.00;0.00;377.76;1117.00;100.00
2019-01-13;11.63;15.15;20.40;100.00;0.00;3.14;10.54;100.00;0.00;3.42;11.68;100.00;-23.08;336.92;336.92;100.00;-11.23;348.77;348.77;100.00;0.00;382.55;1126.00;100.00
2019-01-14;13.03;15.85;20.02;100.00;0.00;3.03;10.88;100.00;0.00;3.27;11.02;100.00;-32.70;327.30;327.30;100.00;-20.97;339.03;339.03;100.00;0.00;380.45;1225.00;100.00
2019-01-15;11.56;14.72;18.15;100.00;0.00;3.19;9.86;100.00;0.00;3.42;10.35;100.00;-73.73;286.27;286.27;100.00;-62.82;297.18;297.18;100.00;0.00;386.55;1253.00;100.00
2019-01-16;12.08;14.03;19.10;100.00;0.00;2.97;9.62;100.00;0.00;3.25;9.72;100.00;-58.08;301.92;301.92;100.00;-46.16;313.84;313.84;100.00;0.00;191.87;1391.00;100.00
2019-01-17;10.87;15.07;19.19;100.00;0.00;3.43;9.31;100.00;0.00;3.65;9.86;100.00;-20.63;339.37;339.37;100.00;-8.63;351.37;351.37;100.00;0.00;380.39;1355.00;100.00
2019-01-18;11.00;13.40;16.97;100.00;0.00;3.46;10.58;100.00;0.00;3.66;10.90;100.00;-57.30;302.71;302.71;100.00;-45.41;314.59;314.59;100.00;0.00;251.07;1536.00;100.00
2019-01-19;11.61;13.62;18.49;100.00;0.00;2.60;8.15;100.00;0.00;2.75;8.13;100.00;-51.19;308.81;308.81;100.00;-39.82;320.18;320.18;100.00;0.00;187.99;1378.00;100.00
2019-01-20;11.61;13.83;17.92;100.00;0.00;2.95;10.68;100.00;0.00;3.15;11.07;100.00;-46.63;313.37;313.37;100.00;-35.05;324.95;324.95;100.00;0.00;255.32;1477.00;100.00
2019-01-21;11.85;12.97;14.51;100.00;0.00;2.32;7.57;100.00;0.00;2.55;7.51;100.00;-58.89;301.11;301.11;100.00;-48.09;311.92;311.92;100.00;0.00;85.72;442.30;100.00
2019-01-22;11.85;13.26;16.74;100.00;0.00;2.59;9.88;100.00;0.00;2.76;9.68;100.00;-38.20;321.80;321.80;100.00;-25.57;334.43;334.43;100.00;0.00;135.41;1643.00;100.00
2019-01-23;11.61;13.91;19.52;100.00;0.00;3.34;8.90;100.00;0.00;3.57;9.31;100.00;-52.39;307.61;307.61;100.00;-40.40;319.60;319.60;100.00;0.00;270.03;1547.00;100.00
2019-01-24;12.08;14.18;18.80;100.00;0.00;3.23;9.70;100.00;0.00;3.57;10.47;100.00;-46.14;313.86;313.86;100.00;-33.93;326.07;326.07;100.00;0.00;217.41;1464.00;100.00
2019-01-25;12.18;13.93;17.87;100.00;0.00;3.09;10.19;100.00;0.00;3.22;10.90;100.00;-38.62;321.38;321.38;100.00;-26.11;333.89;333.89;100.00;0.00;260.72;1387.00;100.00
2019-01-26;12.37;14.10;17.92;100.00;0.00;2.93;9.21;100.00;0.00;3.21;9.39;100.00;-83.75;276.25;276.25;100.00;-74.76;285.24;285.24;100.00;0.00;150.94;1045.00;100.00
2019-01-27;12.60;14.83;19.46;100.00;0.00;2.72;9.31;100.00;0.00;2.89;10.09;100.00;-46.65;313.35;313.35;100.00;-38.89;321.12;321.12;100.00;0.00;233.06;1455.00;100.00
2019-01-28;12.74;15.00;19.73;100.00;0.00;2.78;9.49;100.00;0.00;3.01;9.45;100.00;-42.37;317.63;317.63;100.00;-32.50;327.50;327.50;100.00;0.00;225.83;1451.00;100.00
2019-01-29;12.79;16.57;21.43;100.00;0.00;2.76;10.66;100.00;0.00;2.96;10.84;100.00;-70.87;289.14;289.14;100.00;-60.32;299.68;299.68;100.00;0.00;319.96;1080.00;100.00
2019-01-30;14.95;17.00;20.80;100.00;0.00;2.48;9.51;100.00;0.00;2.66;10.17;100.00;7.49;7.49;7.49;100.00;17.43;17.43;17.43;100.00;0.00;337.02;1305.00;100.00
2019-01-31;13.31;15.87;19.26;100.00;0.00;2.04;8.06;100.00;0.00;2.19;8.17;100.00;-40.14;319.87;319.87;100.00;-32.57;327.43;327.43;100.00;0.00;301.53;1251.00;100.00
2019-02-01;13.59;15.76;20.11;100.00;0.00;2.65;8.94;100.00;0.00;2.86;9.19;100.00;-41.32;318.68;318.68;100.00;-31.59;328.41;328.41;100.00;0.00;203.98;1388.00;100.00
2019-02-02;13.40;14.95;19.16;100.00;0.00;2.53;9.53;100.00;0.00;2.68;9.62;100.00;-51.90;308.10;308.10;100.00;-40.11;319.89;319.89;100.00;0.00;220.74;1454.00;100.00
2019-02-03;12.93;14.65;18.86;100.00;0.00;2.88;9.53;100.00;0.00;3.04;9.49;100.00;-45.80;314.21;314.21;100.00;-33.69;326.31;326.31;100.00;0.00;206.17;1392.00;100.00
2019-02-04;12.79;14.16;17.35;100.00;0.00;2.81;9.21;100.00;0.00;3.04;9.23;100.00;-45.92;314.08;314.08;100.00;-34.88;325.12;325.12;100.00;0.00;135.10;1190.00;100.00
2019-02-05;13.07;14.76;19.92;100.00;0.00;2.85;8.98;100.00;0.00;3.01;9.47;100.00;-53.99;306.01;306.01;100.00;-42.32;317.69;317.69;100.00;0.00;189.47;1429.00;100.00
2019-02-06;13.55;16.09;21.14;100.00;0.00;3.04;9.19;100.00;0.00;3.23;9.02;100.00;-42.58;317.42;317.42;100.00;-30.31;329.69;329.69;100.00;0.00;283.96;1359.00;100.00
2019-02-07;13.69;16.04;21.24;100.00;0.00;2.68;8.29;100.00;0.00;2.95;8.72;100.00;-51.42;308.58;308.58;100.00;-38.55;321.45;321.45;100.00;0.00;208.68;1514.00;100.00
2019-02-08;13.57;15.67;18.47;100.00;0.00;2.47;8.58;100.00;0.00;2.73;8.96;100.00;9.36;9.36;9.36;100.00;19.85;19.85;19.85;100.00;0.00;250.30;1289.00;100.00
2019-02-09;13.07;15.19;19.24;100.00;0.00;2.51;8.72;100.00;0.00;2.68;9.19;100.00;-50.48;309.52;309.52;100.00;-43.17;316.83;316.83;100.00;0.00;275.37;1304.00;100.00
2019-02-10;12.79;15.38;19.18;100.00;0.00;2.14;10.29;100.00;0.00;2.28;9.92;100.00;-40.23;319.77;319.77;100.00;-24.62;335.38;335.38;100.00;0.00;305.96;1249.00;100.00
2019-02-11;12.88;16.04;20.06;100.00;0.00;2.83;8.72;100.00;0.00;3.25;8.90;100.00;-86.39;273.62;273.62;100.00;-69.77;290.23;290.23;100.00;0.00;316.43;1480.00;100.00
2019-02-12;11.24;13.72;17.45;100.00;0.00;3.12;10.35;100.00;0.00;3.32;10.64;100.00;-48.69;311.31;311.31;100.00;-35.96;324.04;324.04;100.00;0.00;212.14;1475.00;100.00
2019-02-13;10.65;14.37;19.45;100.00;0.00;2.72;9.43;100.00;0.00;2.85;9.35;100.00;-14.62;345.38;345.38;100.00;-3.74;356.26;356.26;100.00;0.00;356.49;1118.00;100.00
2019-02-14;13.07;15.87;18.98;100.00;0.00;2.88;9.53;100.00;0.00;3.18;9.68;100.00;-46.02;313.98;313.98;100.00;-33.24;326.76;326.76;100.00;0.00;344.96;1098.00;100.00
2019-02-15;12.65;14.05;17.83;100.00;0.00;2.40;8.33;100.00;0.00;2.60;8.47;100.00;-54.22;305.78;305.78;100.00;-42.67;317.33;317.33;100.00;0.00;105.79;1089.00;100.00
2019-02-16;12.88;15.48;21.05;100.00;0.00;2.73;9.88;100.00;0.00;2.88;10.21;100.00;-48.07;311.93;311.93;100.00;-36.31;323.69;323.69;100.00;0.00;235.37;1216.00;100.00
2019-02-17;12.74;15.57;20.06;100.00;0.00;2.63;9.53;100.00;0.00;2.82;9.80;100.00;-10.42;349.59;349.59;100.00;2.83;2.83;2.83;100.00;0.00;339.18;1061.00;100.00
2019-02-18;13.22;15.37;19.87;100.00;0.00;3.29;8.29;100.00;0.00;3.53;8.29;100.00;-35.68;324.32;324.32;100.00;-22.38;337.62;337.62;100.00;0.00;184.97;1290.00;100.00
2019-02-19;13.07;14.90;20.51;100.00;0.00;2.78;8.06;100.00;0.00;2.93;8.27;100.00;-45.56;314.45;314.45;100.00;-33.18;326.82;326.82;100.00;0.00;158.72;1302.00;100.00
2019-02-20;13.73;16.02;21.76;100.00;0.00;2.40;10.76;100.00;0.00;2.58;10.78;100.00;-54.67;305.33;305.33;100.00;-45.50;314.50;314.50;100.00;0.00;225.27;1185.00;100.00
2019-02-21;13.73;16.58;21.43;100.00;0.00;3.18;9.72;100.00;0.00;3.41;9.92;100.00;-44.28;315.72;315.72;100.00;-32.73;327.27;327.27;100.00;0.00;326.47;1043.00;100.00
2019-02-22;14.02;17.54;22.04;100.00;0.00;2.62;8.82;100.00;0.00;2.82;9.06;100.00;-10.48;349.52;349.52;100.00;-0.37;359.63;359.63;100.00;0.00;329.77;1028.00;100.00
2019-02-23;13.69;15.87;19.04;100.00;0.00;2.86;9.64;100.00;0.00;3.12;10.66;100.00;-52.80;307.21;307.21;100.00;-39.19;320.81;320.81;100.00;0.00;237.73;1325.00;100.00
2019-02-24;12.79;15.09;18.67;100.00;0.00;2.94;10.43;100.00;0.00;3.24;10.49;100.00;-72.31;287.69;287.69;100.00;-63.26;296.74;296.74;100.00;0.00;215.94;1363.00;100.00
2019-02-25;12.18;14.62;18.36;100.00;0.00;2.53;8.80;100.00;0.00;2.77;8.76;100.00;-51.50;308.50;308.50;100.00;-40.14;319.86;319.86;100.00;0.00;197.69;1343.00;100.00
2019-02-26;12.51;14.65;17.97;100.00;0.00;2.56;9.60;100.00;0.00;2.85;10.47;100.00;-49.95;310.05;310.05;100.00;-34.24;325.76;325.76;100.00;0.00;245.06;1384.00;100.00
2019-02-27;11.94;14.49;19.02;100.00;0.00;2.46;9.17;100.00;0.00;2.71;9.02;100.00;-34.21;325.79;325.79;100.00;-18.94;341.06;341.06;100.00;0.00;283.67;1378.00;100.00
2019-02-28;12.22;13.66;16.60;100.00;0.00;2.43;8.13;100.00;0.00;2.67;8.19;100.00;-33.59;326.42;326.42;100.00;-18.47;341.54;341.54;100.00;0.00;125.67;1111.00;100.00
2019-03-01;11.66;13.05;16.83;100.00;0.00;2.70;8.68;100.00;0.00;2.94;9.21;100.00;-62.69;297.31;297.31;100.00;-51.94;308.06;308.06;100.00;0.00;126.30;1257.00;100.00
2019-03-02;11.23;13.35;17.83;100.00;0.00;2.67;9.02;100.00;0.00;2.89;9.19;100.00;-39.43;320.57;320.57;100.00;-27.59;332.41;332.41;100.00;0.00;138.49;1360.00;100.00
2019-03-03;12.55;14.85;19.07;100.00;0.00;2.96;8.39;100.00;0.00;3.13;9.04;100.00;-41.07;318.93;318.93;100.00;-25.34;334.66;334.66;100.00;0.00;290.50;1403.00;100.00
2019-03-04;12.27;14.79;18.55;100.00;0.00;2.28;8.86;100.00;0.00;2.45;9.35;100.00;-57.14;302.86;302.86;100.00;-48.86;311.14;311.14;100.00;0.00;205.31;1343.00;100.00
2019-03-05;13.06;16.44;18.79;100.00;0.00;2.38;8.37;100.00;0.00;2.71;8.92;100.00;-93.67;266.33;266.33;100.00;-81.31;278.69;278.69;100.00;0.00;296.82;1276.00;100.00
2019-03-06;12.37;15.47;18.30;100.00;0.00;2.62;10.47;100.00;0.00;2.93;10.84;100.00;-112.97;247.04;247.04;100.00;-95.16;264.84;264.84;100.00;0.00;268.13;1312.00;100.00
2019-03-07;11.75;14.46;18.74;100.00;0.00;2.85;9.06;100.00;0.00;3.07;9.37;100.00;-68.99;291.01;291.01;100.00;-54.11;305.89;305.89;100.00;0.00;273.40;1154.00;100.00
2019-03-08;11.56;13.47;18.16;100.00;0.00;3.15;9.62;100.00;0.00;3.39;9.84;100.00;-70.23;289.77;289.77;100.00;-59.17;300.83;300.83;100.00;0.00;198.01;1222.00;100.00
2019-03-09;11.04;12.92;17.83;100.00;0.00;2.59;8.74;100.00;0.00;2.71;9.21;100.00;-43.95;316.05;316.05;100.00;-31.86;328.14;328.14;100.00;0.00;164.85;1084.00;100.00
2019-03-10;11.26;14.59;19.63;100.00;0.00;2.63;9.66;100.00;0.00;2.95;9.64;100.00;-56.72;303.28;303.28;100.00;-48.05;311.95;311.95;100.00;0.00;302.98;1002.00;100.00
2019-03-11;11.12;14.93;19.64;100.00;0.00;2.75;10.92;100.00;0.00;3.15;10.94;100.00;11.93;11.93;11.93;100.00;16.99;16.99;16.99;100.00;0.00;292.36;1061.00;100.00
2019-03-12;12.08;13.87;17.02;100.00;0.00;2.40;9.94;100.00;0.00;2.58;10.53;100.00;-55.13;304.88;304.88;100.00;-42.27;317.73;317.73;100.00;0.00;178.61;1334.00;100.00
2019-03-13;12.04;13.19;17.21;100.00;0.00;2.35;7.88;100.00;0.00;2.51;8.04;100.00;-46.27;313.73;313.73;100.00;-34.46;325.54;325.54;100.00;0.00;102.85;1006.00;100.00
2019-03-14;11.94;12.89;16.03;100.00;0.00;1.96;6.78;100.00;0.00;2.09;6.84;100.00;-49.82;310.18;310.18;100.00;-39.40;320.60;320.60;100.00;0.00;88.32;770.80;100.00
2019-03-15;11.19;12.56;15.15;100.00;0.00;2.06;7.08;100.00;0.00;2.22;7.41;100.00;-37.15;322.86;322.86;100.00;-19.11;340.89;340.89;100.00;0.00;90.48;1013.00;100.00
2019-03-16;10.78;11.82;14.41;100.00;0.00;2.24;6.76;100.00;0.00;2.64;7.27;100.00;-84.53;275.47;275.47;100.00;-74.30;285.71;285.71;100.00;0.00;88.37;618.50;100.00
2019-03-17;10.03;12.99;16.93;100.00;0.00;2.75;9.35;100.00;0.00;2.99;9.41;100.00;-7.46;352.54;352.54;100.00;3.43;3.43;3.43;100.00;0.00;287.75;1198.00;100.00
2019-03-18;10.46;13.19;18.14;100.00;0.00;2.74;12.78;100.00;0.00;3.04;13.13;100.00;98.69;98.69;98.69;100.00;79.17;79.17;79.17;100.00;0.00;256.05;1163.00;100.00
2019-03-19;10.13;13.23;18.99;100.00;0.00;2.12;8.82;100.00;0.00;2.36;8.70;100.00;-111.16;248.84;248.84;100.00;-97.28;262.72;262.72;100.00;0.00;226.29;1276.00;100.00
2019-03-20;10.24;13.57;16.98;100.00;0.00;2.44;7.25;100.00;0.00;2.70;7.33;100.00;-101.50;258.50;258.50;100.00;-85.67;274.33;274.33;100.00;0.00;283.80;998.00;100.00
2019-03-21;9.33;11.76;15.28;100.00;0.00;2.02;7.17;100.00;0.00;2.38;7.92;100.00;-105.91;254.09;254.09;100.00;-92.46;267.54;267.54;100.00;0.00;224.13;1200.00;100.00
2019-03-22;9.32;11.61;15.02;100.00;0.00;2.30;8.90;100.00;0.00;2.49;8.92;100.00;-70.46;289.55;289.55;100.00;-61.66;298.34;298.34;100.00;0.00;155.16;888.00;100.00
2019-03-23;9.37;11.31;14.27;100.00;0.00;2.17;7.08;100.00;0.00;2.43;7.35;100.00;-46.42;313.58;313.58;100.00;-73.85;286.15;286.15;100.00;0.00;115.76;884.00;100.00
2019-03-24;9.70;11.19;13.34;100.00;0.00;2.03;7.02;100.00;0.00;2.31;7.98;100.00;-99.28;260.73;260.73;100.00;-92.21;267.80;267.80;100.00;0.00;78.51;374.10;100.00
2019-03-25;9.98;10.83;13.14;100.00;0.00;1.76;6.08;100.00;0.00;1.96;6.17;100.00;-58.71;301.29;301.29;100.00;-47.52;312.48;312.48;100.00;0.00;69.68;477.80;100.00
