Station:;lsc;;;;;;;;;;;
Date range:;[2016-08-01,2021-08-01];;;;;;;;;;;
;;;;;;;;;;;;
date;[Min]VV;[Avg]VV;[Max]VV;[data%]VV;[Min]DV;[Avg]DV;[Max]DV;[data%]DV;[Min]RS2;[Avg]RS2;[Max]RS2;[data%]RS2
2019-07-24;0.00;2.46;7.76;100.00;65.21;65.21;65.21;100.00;0.00;168.72;659.00;100.00
2019-07-25;0.00;2.15;6.44;100.00;67.04;67.04;67.04;100.00;0.00;173.94;660.20;100.00
2019-07-26;0.00;1.53;7.51;100.00;70.22;70.22;70.22;100.00;0.00;160.89;782.40;100.00
2019-07-27;0.00;1.19;5.26;100.00;-173.57;186.43;186.43;100.00;0.00;137.82;851.00;100.00
2019-07-28;0.00;1.45;6.10;100.00;40.98;40.98;40.98;100.00;0.00;160.57;792.90;100.00
2019-07-29;0.00;1.26;5.72;100.00;64.16;64.16;64.16;100.00;0.00;179.13;675.20;100.00
2019-07-30;0.00;1.05;5.10;100.00;-7.20;352.80;352.80;100.00;0.00;182.48;684.50;100.00
2019-07-31;0.00;1.47;7.74;100.00;-103.26;256.74;256.74;100.00;0.00;166.83;751.70;100.00
2019-08-01;0.00;1.73;6.72;100.00;36.66;36.66;36.66;100.00;0.00;180.74;683.50;100.00
2019-08-02;0.00;1.27;5.99;100.00;69.19;69.19;69.19;100.00;0.00;190.06;713.30;100.00
2019-08-03;0.00;1.02;3.70;100.00;-135.69;224.31;224.31;100.00;0.00;190.38;716.60;100.00
2019-08-04;0.00;1.73;5.89;100.00;-137.55;222.45;222.45;100.00;0.00;177.36;986.00;100.00
2019-08-05;0.00;1.39;5.08;100.00;61.51;61.51;61.51;100.00;0.00;128.01;995.00;100.00
2019-08-06;0.00;1.72;4.72;100.00;47.10;47.10;47.10;100.00;0.00;144.60;862.00;100.00
2019-08-07;0.00;1.77;5.15;100.00;30.13;30.13;30.13;100.00;0.00;153.76;956.00;100.00
2019-08-08;0.00;1.91;7.59;100.00;9.71;9.71;9.71;100.00;0.00;185.41;743.30;100.00
2019-08-09;0.00;1.81;6.55;100.00;80.57;80.57;80.57;100.00;0.00;195.69;729.60;100.00
2019-08-10;0.00;1.65;5.51;100.00;49.33;49.33;49.33;100.00;0.00;198.41;734.80;100.00
2019-08-11;0.00;1.64;6.29;100.00;71.15;71.15;71.15;100.00;0.00;180.16;734.60;100.00
2019-08-12;0.00;1.35;8.02;100.00;77.86;77.86;77.86;100.00;0.00;206.32;756.40;100.00
2019-08-13;0.00;1.54;6.73;100.00;-88.20;271.80;271.80;100.00;0.00;198.33;776.40;100.00
2019-08-14;0.00;1.37;6.08;100.00;-98.31;261.69;261.69;100.00;0.00;147.81;838.00;100.00
2019-08-15;0.00;0.89;3.90;100.00;-61.35;298.66;298.66;100.00;0.00;62.30;308.30;100.00
2019-08-16;0.00;0.94;4.09;100.00;-82.33;277.67;277.67;100.00;0.00;66.42;381.70;100.00
2019-08-17;0.00;1.69;5.01;100.00;65.19;65.19;65.19;100.00;0.00;208.92;758.60;100.00
2019-08-18;0.00;1.30;6.74;100.00;28.90;28.90;28.90;100.00;0.00;197.90;1097.00;100.00
2019-08-19;0.00;1.30;5.22;100.00;-107.39;252.61;252.61;100.00;0.00;167.40;1025.00;100.00
2019-08-20;0.00;1.50;5.27;100.00;-85.81;274.19;274.19;100.00;0.00;157.14;1083.00;100.00
2019-08-21;0.00;1.49;7.46;100.00;-113.04;246.96;246.96;100.00;0.00;183.23;1033.00;100.00
2019-08-22;0.00;1.22;6.46;100.00;-90.89;269.11;269.11;100.00;0.00;219.44;785.00;100.00
2019-08-23;0.00;1.38;6.59;100.00;-96.20;263.80;263.80;100.00;0.00;69.55;500.50;100.00
2019-08-24;0.00;1.18;5.29;100.00;-101.89;258.11;258.11;100.00;0.00;128.69;969.00;100.00
2019-08-25;0.00;1.43;5.86;100.00;-61.96;298.04;298.04;100.00;0.00;171.72;962.00;100.00
2019-08-26;0.00;1.13;5.28;100.00;53.36;53.36;53.36;100.00;0.00;222.25;820.00;100.00
2019-08-27;0.00;1.44;7.08;100.00;4.90;4.90;4.90;100.00;0.00;229.02;798.10;100.00
2019-08-28;0.00;1.87;6.79;100.00;-134.12;225.88;225.88;100.00;0.00;220.98;878.00;100.00
2019-08-29;0.00;1.43;5.31;100.00;-17.21;342.79;342.79;100.00;0.00;176.33;948.00;100.00
2019-08-30;0.00;1.29;4.56;100.00;6.20;6.20;6.20;100.00;0.00;167.11;1069.00;100.00
2019-08-31;0.00;1.49;6.64;100.00;-45.87;314.13;314.13;100.00;0.00;183.23;923.00;100.00
2019-09-01;0.00;1.22;5.76;100.00;-88.77;271.23;271.23;100.00;0.00;194.20;1058.00;100.00
2019-09-02;0.00;1.15;5.35;100.00;-61.37;298.64;298.64;100.00;0.00;73.43;450.90;100.00
2019-09-03;0.00;1.38;4.75;100.00;-57.66;302.34;302.34;100.00;0.00;106.95;1044.00;100.00
2019-09-04;0.00;1.49;6.57;100.00;-56.75;303.25;303.25;100.00;0.00;58.02;596.60;100.00
2019-09-05;0.00;1.45;5.11;100.00;67.02;67.02;67.02;100.00;0.00;101.58;478.20;100.00
2019-09-06;0.00;1.53;6.03;100.00;-104.08;255.92;255.92;100.00;0.00;146.24;1204.00;100.00
2019-09-07;0.00;2.01;6.98;100.00;50.45;50.45;50.45;100.00;0.00;231.96;959.00;100.00
2019-09-08;0.00;1.85;9.79;100.00;-37.84;322.16;322.16;100.00;0.00;202.07;1032.00;100.00
2019-09-09;0.00;1.92;6.38;100.00;54.32;54.32;54.32;100.00;0.00;246.89;1163.00;100.00
2019-09-10;0.00;2.11;6.94;100.00;58.50;58.50;58.50;100.00;0.00;258.56;879.00;100.00
2019-09-11;0.00;1.87;6.52;100.00;45.58;45.58;45.58;100.00;0.00;262.10;891.00;100.00
2019-09-12;0.00;1.59;7.30;100.00;-46.29;313.71;313.71;100.00;0.00;242.63;906.00;100.00
2019-09-13;0.00;1.45;5.04;100.00;-96.89;263.11;263.11;100.00;0.00;127.88;724.50;100.00
2019-09-14;0.00;2.00;7.15;100.00;-112.06;247.94;247.94;100.00;0.00;248.73;900.00;100.00
2019-09-15;0.00;2.06;6.40;100.00;14.91;14.91;14.91;100.00;0.00;269.40;911.00;100.00
2019-09-16;0.00;2.01;6.76;100.00;-71.47;288.53;288.53;100.00;0.00;162.97;1279.00;100.00
2019-09-17;0.00;1.90;7.79;100.00;-14.57;345.43;345.43;100.00;0.00;156.31;1249.00;100.00
2019-09-18;0.00;2.16;7.47;100.00;-19.48;340.52;340.52;100.00;0.00;272.58;920.00;100.00
2019-09-19;0.00;1.44;5.13;100.00;-34.16;325.84;325.84;100.00;0.00;170.53;930.00;100.00
2019-09-20;0.00;1.79;6.23;100.00;8.31;8.31;8.31;100.00;0.00;276.03;930.00;100.00
2019-09-21;0.00;1.54;6.45;100.00;-54.53;305.47;305.47;100.00;0.00;281.61;949.00;100.00
2019-09-22;0.00;1.45;6.13;100.00;-113.76;246.24;246.24;100.00;0.00;152.50;1212.00;100.00
2019-09-23;0.00;1.46;6.99;100.00;-48.73;311.27;311.27;100.00;0.00;208.09;1144.00;100.00
2019-09-24;0.00;1.55;6.32;100.00;-37.46;322.54;322.54;100.00;0.00;231.27;1278.00;100.00
2019-09-25;0.00;1.38;5.58;100.00;-71.69;288.31;288.31;100.00;0.00;138.68;1139.00;100.00
2019-09-26;0.00;1.76;7.00;100.00;-74.98;285.02;285.02;100.00;0.00;236.78;1103.00;100.00
2019-09-27;0.00;1.61;6.45;100.00;-76.01;283.99;283.99;100.00;0.00;153.09;1086.00;100.00
2019-09-28;0.00;1.88;6.96;100.00;-29.00;331.00;331.00;100.00;0.00;270.04;1023.00;100.00
2019-09-29;0.00;1.27;4.68;100.00;-63.99;296.01;296.01;100.00;0.00;109.90;840.00;100.00
2019-09-30;0.00;1.66;7.28;100.00;-49.41;310.59;310.59;100.00;0.00;178.18;1220.00;100.00
2019-10-01;0.00;2.00;7.63;100.00;-7.47;352.53;352.53;100.00;0.00;188.18;1006.00;100.00
2019-10-02;0.00;2.10;7.01;100.00;13.69;13.69;13.69;100.00;0.00;289.42;1003.00;100.00
2019-10-03;0.00;1.84;5.10;100.00;4.39;4.39;4.39;100.00;0.00;189.31;1365.00;100.00
2019-10-04;0.00;2.01;5.66;100.00;6.22;6.22;6.22;100.00;0.00;303.77;1000.00;100.00
2019-10-05;0.00;1.78;6.54;100.00;0.76;0.76;0.76;100.00;0.00;297.39;998.00;100.00
2019-10-06;0.00;1.69;7.24;100.00;-36.43;323.58;323.58;100.00;0.00;309.24;1003.00;100.00
2019-10-07;0.00;1.31;5.88;100.00;-126.96;233.04;233.04;100.00;0.00;304.73;1009.00;100.00
2019-10-08;0.00;1.65;6.42;100.00;-119.05;240.95;240.95;100.00;0.00;292.27;1079.00;100.00
2019-10-09;0.00;1.49;6.31;100.00;-115.98;244.02;244.02;100.00;0.00;159.73;1248.00;100.00
2019-10-10;0.00;1.51;7.13;100.00;-111.28;248.72;248.72;100.00;0.00;147.51;1270.00;100.00
2019-10-11;0.00;1.54;5.62;100.00;-77.67;282.33;282.33;100.00;0.00;185.91;1433.00;100.00
2019-10-12;0.00;1.44;6.34;100.00;-101.79;258.21;258.21;100.00;0.00;192.45;1466.00;100.00
2019-10-13;0.00;1.42;5.85;100.00;-116.22;243.78;243.78;100.00;0.00;102.40;1006.00;100.00
2019-10-14;0.00;2.53;9.61;100.00;-93.23;266.77;266.77;100.00;0.00;148.79;1029.00;100.00
2019-10-15;0.00;1.68;6.09;100.00;-15.94;344.06;344.06;100.00;0.00;283.02;1448.00;100.00
2019-10-16;0.00;1.73;6.92;100.00;-31.72;328.28;328.28;100.00;0.00;170.99;1481.00;100.00
2019-10-17;0.00;2.00;7.23;100.00;-23.03;336.97;336.97;100.00;0.00;324.13;1009.00;100.00
2019-10-18;0.00;1.78;6.59;100.00;-32.32;327.68;327.68;100.00;0.00;305.08;1132.00;100.00
2019-10-19;0.00;1.53;5.74;100.00;-79.86;280.14;280.14;100.00;0.00;98.74;593.00;100.00
2019-10-20;0.00;1.95;9.74;100.00;-32.80;327.20;327.20;100.00;0.00;321.26;1008.00;100.00
2019-10-21;0.00;1.47;5.76;100.00;-67.30;292.70;292.70;100.00;0.00;325.89;1019.00;100.00
2019-10-22;0.00;1.83;7.84;100.00;-119.70;240.30;240.30;100.00;0.00;232.80;1482.00;100.00
2019-10-23;0.00;1.68;5.87;100.00;-96.92;263.08;263.08;100.00;0.00;135.33;593.80;100.00
2019-10-24;0.00;1.82;6.87;100.00;-75.55;284.46;284.46;100.00;0.00;217.28;1365.00;100.00
2019-10-25;0.00;1.63;6.75;100.00;-72.05;287.95;287.95;100.00;0.00;321.89;1152.00;100.00
2019-10-26;0.00;1.85;7.55;100.00;-73.51;286.49;286.49;100.00;0.00;287.17;1269.00;100.00
2019-10-27;0.00;1.59;6.54;100.00;-67.56;292.44;292.44;100.00;0.00;307.68;1260.00;100.00
2019-10-28;0.00;1.85;6.90;100.00;-19.36;340.64;340.64;100.00;0.00;307.83;1036.00;100.00
2019-10-29;0.00;1.91;6.96;100.00;5.57;5.57;5.57;100.00;0.00;340.33;1051.00;100.00
2019-10-30;0.00;1.77;6.08;100.00;-9.11;350.89;350.89;100.00;0.00;322.13;1118.00;100.00
2019-10-31;0.00;2.10;8.99;100.00;-69.24;290.76;290.76;100.00;0.00;269.90;1268.00;100.00
2019-11-01;0.00;1.83;6.12;100.00;-85.07;274.93;274.93;100.00;0.00;249.62;1591.00;100.00
2019-11-02;0.00;1.57;5.90;100.00;-52.19;307.81;307.81;100.00;0.00;301.30;1290.00;100.00
2019-11-03;0.00;1.43;5.13;100.00;-64.29;295.71;295.71;100.00;0.00;130.42;796.60;100.00
2019-11-04;0.00;1.72;7.49;100.00;-66.23;293.78;293.78;100.00;0.00;306.31;1190.00;100.00
2019-11-05;0.00;1.52;6.19;100.00;-73.58;286.43;286.43;100.00;0.00;313.26;1426.00;100.00
2019-11-06;0.00;1.57;6.91;100.00;-93.67;266.34;266.34;100.00;0.00;276.40;1316.00;100.00
2019-11-07;0.00;1.82;6.29;100.00;-103.98;256.02;256.02;100.00;0.00;193.91;949.00;100.00
2019-11-08;0.00;1.61;5.28;100.00;-80.65;279.35;279.35;100.00;0.00;157.74;890.00;100.00
2019-11-09;0.00;1.41;4.52;100.00;-67.89;292.11;292.11;100.00;0.00;139.92;752.00;100.00
2019-11-10;0.00;1.54;5.74;100.00;-58.04;301.96;301.96;100.00;0.00;167.13;922.00;100.00
2019-11-11;0.00;1.66;6.58;100.00;-102.30;257.71;257.71;100.00;0.00;173.04;1341.00;100.00
2019-11-12;0.00;2.34;7.53;100.00;-52.84;307.16;307.16;100.00;0.00;354.45;1468.00;100.00
2019-11-13;0.00;1.90;7.07;100.00;-57.28;302.72;302.72;100.00;0.00;246.98;1352.00;100.00
2019-11-14;0.00;1.66;6.35;100.00;-73.35;286.65;286.65;100.00;0.00;182.28;1388.00;100.00
2019-11-15;0.00;1.73;7.00;100.00;-113.64;246.36;246.36;100.00;0.00;195.20;1193.00;100.00
2019-11-16;0.00;1.63;6.69;100.00;-37.06;322.94;322.94;100.00;0.00;253.67;1299.00;100.00
2019-11-17;0.00;1.76;6.27;100.00;-69.04;290.96;290.96;100.00;0.00;329.13;1223.00;100.00
2019-11-18;0.00;1.81;5.96;100.00;-116.71;243.29;243.29;100.00;0.00;360.19;1076.00;100.00
2019-11-19;0.00;1.63;6.34;100.00;-75.75;284.25;284.25;100.00;0.00;223.40;1247.00;100.00
2019-11-20;0.00;1.87;7.22;100.00;-80.74;279.26;279.26;100.00;0.00;339.85;1275.00;100.00
2019-11-21;0.00;1.69;6.95;100.00;-80.02;279.98;279.98;100.00;0.00;163.94;1315.00;100.00
2019-11-22;0.00;1.68;6.19;100.00;-61.16;298.84;298.84;100.00;0.00;366.46;1100.00;100.00
2019-11-23;0.00;1.72;5.81;100.00;-45.06;314.94;314.94;100.00;0.00;217.67;1181.00;100.00
2019-11-24;0.00;2.32;7.82;100.00;-79.38;280.62;280.62;100.00;0.00;330.05;1360.00;100.00
2019-11-25;0.00;2.37;9.12;100.00;-15.73;344.27;344.27;100.00;0.00;370.07;1108.00;100.00
2019-11-26;0.00;2.08;6.49;100.00;-1.54;358.46;358.46;100.00;0.00;377.23;1123.00;100.00
2019-11-27;0.00;1.55;6.27;100.00;-46.24;313.76;313.76;100.00;0.00;381.85;1130.00;100.00
2019-11-28;0.00;1.70;6.66;100.00;-108.20;251.80;251.80;100.00;0.00;368.72;1285.00;100.00
2019-11-29;0.00;1.66;6.89;100.00;-74.78;285.23;285.23;100.00;0.00;349.14;1176.00;100.00
2019-11-30;0.00;1.65;6.28;100.00;-111.58;248.42;248.42;100.00;0.00;373.25;1124.00;100.00
2019-12-01;0.00;1.75;6.96;100.00;-99.13;260.87;260.87;100.00;0.00;243.78;1202.00;100.00
2019-12-02;0.00;1.55;8.54;100.00;-49.92;310.08;310.08;100.00;0.00;321.03;1523.00;100.00
2019-12-03;0.00;1.67;7.40;100.00;-90.78;269.23;269.23;100.00;0.00;218.89;1587.00;100.00
2019-12-04;0.00;1.47;6.84;100.00;-75.92;284.08;284.08;100.00;0.00;258.52;1415.00;100.00
2019-12-05;0.00;1.77;6.47;100.00;-114.02;245.98;245.98;100.00;0.00;207.99;1213.00;100.00
2019-12-06;0.00;1.50;6.46;100.00;-46.20;313.80;313.80;100.00;0.00;237.20;1302.00;100.00
2019-12-07;0.00;1.61;6.59;100.00;-102.02;257.98;257.98;100.00;0.00;166.33;1152.00;100.00
2019-12-08;0.00;1.73;7.09;100.00;-92.51;267.49;267.49;100.00;0.00;256.73;1488.00;100.00
2019-12-09;0.00;2.09;7.63;100.00;-63.88;296.12;296.12;100.00;0.00;269.58;1455.00;100.00
2019-12-10;0.00;1.68;7.70;100.00;-45.92;314.08;314.08;100.00;0.00;264.12;1449.00;100.00
2019-12-11;0.00;1.69;6.47;100.00;-48.53;311.47;311.47;100.00;0.00;260.15;1424.00;100.00
2019-12-12;0.00;2.07;8.27;100.00;-112.46;247.54;247.54;100.00;0.00;304.14;1476.00;100.00
2019-12-13;0.00;1.70;6.06;100.00;-81.10;278.90;278.90;100.00;0.00;169.35;1336.00;100.00
2019-12-14;0.00;1.64;6.91;100.00;-74.26;285.74;285.74;100.00;0.00;320.89;1451.00;100.00
2019-12-15;0.00;1.80;6.15;100.00;-65.12;294.88;294.88;100.00;0.00;370.75;1104.00;100.00
2019-12-16;0.00;1.70;7.34;100.00;-32.83;327.17;327.17;100.00;0.00;373.42;1114.00;100.00
2019-12-17;0.00;1.95;8.67;100.00;-106.97;253.03;253.03;100.00;0.00;280.39;1422.00;100.00
2019-12-18;0.00;1.46;6.04;100.00;-77.53;282.47;282.47;100.00;0.00;209.40;1436.00;100.00
2019-12-19;0.00;1.66;6.96;100.00;-57.73;302.27;302.27;100.00;0.00;303.60;1270.00;100.00
2019-12-20;0.00;1.72;6.15;100.00;-55.31;304.69;304.69;100.00;0.00;364.69;1585.00;100.00
2019-12-21;0.00;1.63;6.97;100.00;-87.12;272.88;272.88;100.00;0.00;367.12;1126.00;100.00
2019-12-22;0.00;1.80;9.87;100.00;-80.24;279.76;279.76;100.00;0.00;277.68;1461.00;100.00
2019-12-23;0.00;1.63;6.28;100.00;-86.97;273.03;273.03;100.00;0.00;144.19;711.80;100.00
2019-12-24;0.00;1.88;7.34;100.00;-89.11;270.89;270.89;100.00;0.00;314.03;1308.00;100.00
2019-12-25;0.00;1.80;6.90;100.00;-89.03;270.97;270.97;100.00;0.00;328.48;1421.00;100.00
2019-12-26;0.00;1.79;6.57;100.00;-89.58;270.42;270.42;100.00;0.00;362.71;1261.00;100.00
2019-12-27;0.00;1.77;5.89;100.00;-96.49;263.51;263.51;100.00;0.00;235.67;1391.00;100.00
2019-12-28;0.00;1.68;5.62;100.00;-107.59;252.42;252.42;100.00;0.00;295.92;1307.00;100.00
2019-12-29;0.00;1.79;8.07;100.00;-105.27;254.73;254.73;100.00;0.00;185.71;1351.00;100.00
2019-12-30;0.00;1.42;5.96;100.00;-81.09;278.91;278.91;100.00;0.00;229.20;1066.00;100.00
2019-12-31;0.00;1.57;6.76;100.00;-90.25;269.76;269.76;100.00;0.00;245.54;1162.00;100.00
2020-01-01;0.00;1.79;6.21;100.00;-82.04;277.96;277.96;100.00;0.00;196.21;1193.00;100.00
2020-01-02;0.00;1.67;5.91;100.00;-71.10;288.90;288.90;100.00;0.00;232.69;1207.00;100.00
2020-01-03;0.00;1.86;6.97;100.00;-71.08;288.92;288.92;100.00;0.00;246.81;1319.00;100.00
2020-01-04;0.00;1.60;6.29;100.00;-64.07;295.93;295.93;100.00;0.00;240.04;1429.00;100.00
2020-01-05;0.00;1.35;5.15;100.00;-59.97;300.03;300.03;100.00;0.00;148.37;1327.00;100.00
2020-01-06;0.00;1.66;7.41;100.00;-49.03;310.97;310.97;100.00;0.00;329.47;1047.00;100.00
2020-01-07;0.00;1.72;6.30;100.00;-116.76;243.24;243.24;100.00;0.00;339.32;1342.00;100.00
2020-01-08;0.00;1.67;6.70;100.00;-63.62;296.38;296.38;100.00;0.00;308.51;1255.00;100.00
2020-01-09;0.00;1.64;5.86;100.00;-72.82;287.18;287.18;100.00;0.00;368.22;1109.00;100.00
2020-01-10;0.00;2.04;6.93;100.00;-117.35;242.65;242.65;100.00;0.00;358.78;1206.00;100.00
2020-01-11;0.00;1.61;7.16;100.00;-91.56;268.44;268.44;100.00;0.00;341.82;1311.00;100.00
2020-01-12;0.00;1.65;7.17;100.00;-96.85;263.15;263.15;100.00;0.00;260.98;1446.00;100.00
2020-01-13;0.00;1.72;6.65;100.00;-46.88;313.12;313.12;100.00;0.00;172.37;1314.00;100.00
2020-01-14;0.00;1.93;7.22;100.00;-60.94;299.06;299.06;100.00;0.00;224.10;1182.00;100.00
2020-01-15;0.00;1.78;7.12;100.00;-111.01;248.99;248.99;100.00;0.00;331.05;1368.00;100.00
2020-01-16;0.00;1.97;6.89;100.00;-115.68;244.33;244.33;100.00;0.00;323.36;1192.00;100.00
2020-01-17;0.00;1.57;6.26;100.00;-89.48;270.52;270.52;100.00;0.00;253.60;1433.00;100.00
2020-01-18;0.00;1.90;6.76;100.00;-75.72;284.28;284.28;100.00;0.00;254.92;1298.00;100.00
2020-01-19;0.00;1.95;6.98;100.00;-98.65;261.35;261.35;100.00;0.00;269.70;1335.00;100.00
2020-01-20;0.00;1.82;7.55;100.00;-79.67;280.33;280.33;100.00;0.00;236.09;1287.00;100.00
2020-01-21;0.00;1.62;6.98;100.00;-92.21;267.79;267.79;100.00;0.00;240.86;1298.00;100.00
2020-01-22;0.00;1.27;5.05;100.00;-91.79;268.21;268.21;100.00;0.00;207.86;895.00;100.00
2020-01-23;0.00;1.58;7.10;100.00;-41.20;318.80;318.80;100.00;0.00;338.45;1051.00;100.00
2020-01-24;0.00;1.37;5.80;100.00;-40.72;319.28;319.28;100.00;0.00;335.29;1135.00;100.00
2020-01-25;0.00;1.56;6.53;100.00;-83.69;276.31;276.31;100.00;0.00;226.13;1378.00;100.00
2020-01-26;0.00;1.61;6.64;100.00;-81.16;278.84;278.84;100.00;0.00;314.64;1234.00;100.00
2020-01-27;0.00;1.86;6.15;100.00;-82.20;277.80;277.80;100.00;0.00;255.68;1298.00;100.00
2020-01-28;0.00;1.54;6.16;100.00;-78.46;281.54;281.54;100.00;0.00;177.06;1242.00;100.00
2020-01-29;0.00;1.41;6.24;100.00;-66.62;293.38;293.38;100.00;0.00;259.28;1230.00;100.00
2020-01-30;0.00;1.77;6.44;100.00;-102.07;257.94;257.94;100.00;0.00;237.81;1333.00;100.00
2020-01-31;0.00;1.73;7.13;100.00;-76.08;283.92;283.92;100.00;0.00;229.66;1310.00;100.00
2020-02-01;0.00;1.56;7.13;100.00;-81.83;278.17;278.17;100.00;0.00;263.98;1284.00;100.00
2020-02-02;0.00;1.48;6.73;100.00;-85.58;274.42;274.42;100.00;0.00;198.55;1429.00;100.00
2020-02-03;0.00;1.42;6.56;100.00;-67.57;292.43;292.43;100.00;0.00;186.10;1119.00;100.00
2020-02-04;0.00;1.82;6.23;100.00;-13.18;346.82;346.82;100.00;0.00;338.57;1061.00;100.00
2020-02-05;0.00;1.61;6.43;100.00;-58.34;301.66;301.66;100.00;0.00;327.34;1057.00;100.00
2020-02-06;0.00;1.64;6.54;100.00;-91.38;268.63;268.63;100.00;0.00;336.65;1056.00;100.00
2020-02-07;0.00;1.56;6.32;100.00;-100.96;259.04;259.04;100.00;0.00;335.68;1061.00;100.00
2020-02-08;0.00;1.69;6.44;100.00;-95.64;264.36;264.36;100.00;0.00;259.72;1409.00;100.00
2020-02-09;0.00;1.54;5.73;100.00;-77.70;282.30;282.30;100.00;0.00;178.24;784.50;100.00
2020-02-10;0.00;1.57;6.42;100.00;-28.20;331.80;331.80;100.00;0.00;213.83;1330.00;100.00
2020-02-11;0.00;1.49;7.10;100.00;-66.82;293.18;293.18;100.00;0.00;198.57;1220.00;100.00
2020-02-12;0.00;1.78;7.65;100.00;-66.31;293.69;293.69;100.00;0.00;255.22;1295.00;100.00
2020-02-13;0.00;1.63;5.45;100.00;-72.72;287.28;287.28;100.00;0.00;295.58;1214.00;100.00
2020-02-14;0.00;2.03;7.33;100.00;-118.21;241.79;241.79;100.00;0.00;318.82;1162.00;100.00
2020-02-15;0.00;1.61;5.97;100.00;-108.87;251.13;251.13;100.00;0.00;315.14;1014.00;100.00
2020-02-16;0.00;1.59;6.74;100.00;-88.77;271.23;271.23;100.00;0.00;213.58;1304.00;100.00
2020-02-17;0.00;1.51;6.01;100.00;-87.15;272.85;272.85;100.00;0.00;316.07;1017.00;100.00
2020-02-18;0.00;1.81;7.54;100.00;-114.71;245.29;245.29;100.00;0.00;307.11;1390.00;100.00
2020-02-19;0.00;1.65;5.66;100.00;-80.93;279.07;279.07;100.00;0.00;199.32;1247.00;100.00
2020-02-20;0.00;1.10;4.54;100.00;-80.37;279.64;279.64;100.00;0.00;108.33;603.50;100.00
2020-02-21;0.00;1.94;6.84;100.00;-104.81;255.19;255.19;100.00;0.00;289.54;1018.00;100.00
2020-02-22;0.00;1.79;6.79;100.00;-86.44;273.56;273.56;100.00;0.00;229.81;1133.00;100.00
2020-02-23;0.00;1.57;7.00;100.00;-79.95;280.05;280.05;100.00;0.00;219.42;1143.00;100.00
2020-02-24;0.00;1.73;7.13;100.00;-134.46;225.54;225.54;100.00;0.00;258.92;1226.00;100.00
2020-02-25;0.00;1.67;6.53;100.00;-108.83;251.18;251.18;100.00;0.00;297.15;1410.00;100.00
2020-02-26;0.00;1.38;5.42;100.00;-102.06;257.94;257.94;100.00;0.00;249.67;1310.00;100.00
2020-02-27;0.00;1.50;6.74;100.00;-77.06;282.95;282.95;100.00;0.00;241.15;1228.00;100.00
2020-02-28;0.00;1.56;6.17;100.00;-72.96;287.04;287.04;100.00;0.00;215.01;1470.00;100.00
2020-02-29;0.00;1.45;6.02;100.00;-81.13;278.87;278.87;100.00;0.00;162.85;1199.00;100.00
2020-03-01;0.00;1.60;6.87;100.00;-76.69;283.31;283.31;100.00;0.00;207.32;1420.00;100.00
2020-03-02;0.00;1.52;6.01;100.00;-53.15;306.85;306.85;100.00;0.00;159.13;1167.00;100.00
2020-03-03;0.00;1.30;5.79;100.00;-70.35;289.66;289.66;100.00;0.00;109.35;696.90;100.00
2020-03-04;0.00;1.26;5.81;100.00;-45.37;314.63;314.63;100.00;0.00;115.98;1004.00;100.00
2020-03-05;0.00;1.15;5.52;100.00;-75.26;284.74;284.74;100.00;0.00;70.83;298.00;100.00
2020-03-06;0.00;1.25;4.99;100.00;-76.19;283.81;283.81;100.00;0.00;107.21;670.80;100.00
2020-03-07;0.00;1.54;5.69;100.00;-6.52;353.48;353.48;100.00;0.00;232.29;1113.00;100.00
2020-03-08;0.00;1.63;6.28;100.00;-90.17;269.83;269.83;100.00;0.00;220.60;1257.00;100.00
2020-03-09;0.00;1.60;6.42;100.00;-106.80;253.20;253.20;100.00;0.00;136.00;726.50;100.00
2020-03-10;0.00;1.54;5.86;100.00;-84.26;275.74;275.74;100.00;0.00;126.06;677.50;100.00
2020-03-11;0.00;1.61;6.77;100.00;-98.28;261.72;261.72;100.00;0.00;218.10;1261.00;100.00
2020-03-12;0.00;1.50;7.01;100.00;-69.36;290.64;290.64;100.00;0.00;196.82;1169.00;100.00
2020-03-13;0.00;1.45;5.94;100.00;-93.81;266.19;266.19;100.00;0.00;124.93;766.00;100.00
2020-03-14;0.00;1.23;5.74;100.00;-51.75;308.25;308.25;100.00;0.00;183.34;1025.00;100.00
2020-03-15;0.00;1.30;6.15;100.00;-48.63;311.37;311.37;100.00;0.00;93.60;461.50;100.00
2020-03-16;0.00;1.12;5.09;100.00;-28.03;331.97;331.97;100.00;0.00;89.82;548.00;100.00
2020-03-17;0.00;1.51;7.28;100.00;-29.06;330.94;330.94;100.00;0.00;223.30;1215.00;100.00
2020-03-18;0.00;1.52;6.73;100.00;-32.84;327.16;327.16;100.00;0.00;180.35;1133.00;100.00
2020-03-19;0.00;1.58;6.45;100.00;-28.98;331.02;331.02;100.00;0.00;127.84;991.00;100.00
2020-03-20;0.00;1.29;5.85;100.00;-54.19;305.81;305.81;100.00;0.00;114.79;808.00;100.00
2020-03-21;0.00;1.25;5.76;100.00;-72.38;287.62;287.62;100.00;0.00;154.77;1057.00;100.00
2020-03-22;0.00;1.60;6.16;100.00;-6.69;353.31;353.31;100.00;0.00;257.19;881.00;100.00
2020-03-23;0.00;1.63;7.38;100.00;7.78;7.78;7.78;100.00;0.00;261.72;1170.00;100.00
